scenario,scenario_label,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,prop_drop_m,alpha_deg,cl_total,cd_total,cm_total
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,3.916666666666666,5.787802373178197,7.266156696875609,-1.0512205643224777
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,4.199999999999999,5.797113015458464,7.34682300825672,-1.0489045147201483
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,4.4833333333333325,5.806203603749198,7.414708907851312,-1.0460708834447887
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,4.766666666666666,5.81511974312672,7.4700593943085165,-1.042777932947613
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,5.049999999999999,5.823811400001622,7.513666573323389,-1.0389643764727516
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,5.333333333333332,5.8321762802801,7.546650256058374,-1.0345353973806604
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,5.616666666666667,5.840124117265299,7.570348724893876,-1.0295332864563176
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,5.9,5.84755439402657,7.586083762240455,-1.0240916913123603
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,6.183333333333334,5.85429131479871,7.594862193993412,-1.0183110297226314
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,6.466666666666667,5.860023494210299,7.597160741266343,-1.0122076909086013
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,6.75,5.8642391614713585,7.592793840165499,-1.005711893887482
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,7.033333333333333,5.866125941077255,7.580770376325263,-0.9986692131312935
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,7.316666666666666,5.864403409984168,7.559032607167168,-0.9908260920591756
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,7.6,5.857067428345481,7.524009955425116,-0.981794223263941
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,7.883333333333333,5.841059078203666,7.470010216284144,-0.9709989729034711
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,8.166666666666666,5.811957952434588,7.3886566508783895,-0.9576319390014845
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,8.45,5.763959854501046,7.268899053924057,-0.9406529741338777
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,8.733333333333333,5.690561712900985,7.0984373968533445,-0.9189159256785586
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,9.016666666666666,5.586293828501418,6.867205839399139,-0.8914848401208756
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,9.299999999999999,5.449221782461688,6.572317912830167,-0.8580972548021022
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,9.583333333333332,5.282984421500904,6.2219970648900915,-0.819541854373649
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,9.866666666666667,5.096831864961853,5.835482822311371,-0.777656020643022
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,10.149999999999999,4.903254302337742,5.438201916486182,-0.7348714715729732
