flap_span_fraction,flap_chord_fraction,flap_deflection_deg,flap_end_y_m,flap_area_m2,flap_area_ratio,blown_flap_area_m2,blown_clean_area_m2,overlapping_props_count,overlapping_positive_props_count,positive_prop_overlap_fraction,positive_disk_overlap_fraction,actual_veff_mps,equivalent_reference_clmax,equivalent_vstall_mps,low_speed_lift_margin,clean_clmax_unblown,clean_clmax_blown,flapped_clmax_unblown,flapped_clmax_blown,slot_gain,prop_drop_m,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,cambridge_clean_immersion_at_clmax,cambridge_flap_immersion_at_clmax,cambridge_clean_margin_m_at_clmax,cambridge_flap_margin_m_at_clmax,alpha_at_clmax_deg,alpha_poststall_90pct_deg,poststall_drop_5deg,overdrop_clean_severity_at_clmax,overdrop_flap_severity_at_clmax,score
0.45,0.25,40.0,0.45,0.315,0.45,0.156464,0.23469600000000013,4,2,0.4,0.4000000000000001,14.622,5.916952903010434,4.396369813176488,-0.17218832293083608,1.9269635090906871,1.9492445811012,2.284239408636325,2.3007635666100628,1.10575,0.041999999999999996,0.12,0.3006442376521117,0.9999844429693743,0.9997194388045135,0.038748438169344146,0.02862453331678115,13.55,20.373753117364704,0.2615197325684697,0.0,0.0,6.6933698131764885
0.45,0.22,40.0,0.45,0.315,0.45,0.156464,0.23469600000000013,4,2,0.4,0.4000000000000001,14.622,5.898731369875792,4.403154901656719,-0.17473760769787972,1.9269635090906871,1.9492445811012,2.295337499270296,2.290729402098211,1.0990000000000002,0.041999999999999996,0.12,0.3006442376521117,0.9999844429693743,0.9998017024181638,0.038748438169344146,0.029839401899088708,13.55,20.447519543987976,0.2544922902116511,0.0,0.0,6.700154901656719
0.4,0.34,40.0,0.4,0.27999999999999997,0.39999999999999997,0.13869800000000002,0.2524620000000001,4,2,0.4,0.34366499642090204,14.622,5.947104915256112,4.385210783218345,-0.1679699037151946,1.9269635090906871,1.9492445811012,2.3733712141951404,2.4627383603065116,1.1260000000000001,0.041999999999999996,0.12,0.3006442376521117,0.9999880593364818,0.9993901507751678,0.03967442128922444,0.02590591068973877,13.266666666666666,20.101715644057297,0.24195927180583787,0.0,0.0,6.898550797534737
0.4,0.31,40.0,0.4,0.27999999999999997,0.39999999999999997,0.13869800000000002,0.2524620000000001,4,2,0.4,0.34366499642090204,14.622,5.93606365278503,4.389287202553313,-0.16951463225249574,1.9269635090906871,1.9492445811012,2.3208008045211823,2.4065447385024914,1.11925,0.041999999999999996,0.12,0.3006442376521117,0.9999880593364818,0.9995689236110649,0.03967442128922444,0.027120779272046328,13.266666666666666,20.1945858330534,0.23690559829584767,0.0,0.0,6.902627216869705
0.4,0.28,40.0,0.4,0.27999999999999997,0.39999999999999997,0.13869800000000002,0.2524620000000001,4,2,0.4,0.34366499642090204,14.622,5.923535305556732,4.3939264480067575,-0.17126741147855407,1.9269635090906871,1.9492445811012,2.2620836663909456,2.34342963881109,1.1125,0.041999999999999996,0.12,0.3006442376521117,0.9999880593364818,0.9996953064763108,0.03967442128922444,0.028335647854353885,13.266666666666666,20.28027652650368,0.2316448205144912,0.0,0.0,6.90726646232315
0.4,0.25,40.0,0.4,0.27999999999999997,0.39999999999999997,0.13869800000000002,0.2524620000000001,4,2,0.4,0.34366499642090204,14.622,5.909443663475653,4.399162200655358,-0.17323890357169913,1.9269635090906871,1.9492445811012,2.284239408636325,2.3007635666100628,1.10575,0.041999999999999996,0.12,0.3006442376521117,0.9999844429693743,0.9997194388045135,0.038748438169344146,0.02862453331678115,13.55,20.357010798025797,0.26566131174794094,0.0,0.0,6.9125022149717505
0.4,0.22,40.0,0.4,0.27999999999999997,0.39999999999999997,0.13869800000000002,0.2524620000000001,4,2,0.4,0.34366499642090204,14.622,5.893209650987797,4.405217215115961,-0.17551012413461697,1.9269635090906871,1.9492445811012,2.295337499270296,2.290729402098211,1.0990000000000002,0.041999999999999996,0.12,0.3006442376521117,0.9999844429693743,0.9998017024181638,0.038748438169344146,0.029839401899088708,13.55,20.423268688246306,0.25939581102460263,0.0,0.0,6.918557229432354
0.35,0.34,40.0,0.35,0.24499999999999997,0.35,0.10369799999999998,0.2874620000000001,4,2,0.4,0.2720830350751611,14.622,5.94494133962933,4.386008677726706,-0.16827259890263824,1.9269635090906871,1.9492445811012,2.3733712141951404,2.4627383603065116,1.1260000000000001,0.041999999999999996,0.12,0.3006442376521117,0.9999880593364818,0.9993901507751678,0.03967442128922444,0.02590591068973877,13.266666666666666,20.12102590282336,0.24473257380232472,0.0,0.0,7.1766765374260615
0.35,0.31,40.0,0.35,0.24499999999999997,0.35,0.10369799999999998,0.2874620000000001,4,2,0.4,0.2720830350751611,14.622,5.934008434777684,4.3900472420141154,-0.16980216766021183,1.9269635090906871,1.9492445811012,2.3208008045211823,2.4065447385024914,1.11925,0.041999999999999996,0.12,0.3006442376521117,0.9999880593364818,0.9995689236110649,0.03967442128922444,0.027120779272046328,13.266666666666666,20.202694203608754,0.2398008253255819,0.0,0.0,7.180715101713471
0.35,0.28,40.0,0.35,0.24499999999999997,0.35,0.10369799999999998,0.2874620000000001,4,2,0.4,0.2720830350751611,14.622,5.921628802945412,4.394633716089227,-0.17153414084920882,1.9269635090906871,1.9492445811012,2.2620836663909456,2.34342963881109,1.1125,0.041999999999999996,0.12,0.3006442376521117,0.9999880593364818,0.9996953064763108,0.03967442128922444,0.028335647854353885,13.266666666666666,20.277415741870282,0.2345720988124924,0.0,0.0,7.185301575788582
0.35,0.25,40.0,0.35,0.24499999999999997,0.35,0.10369799999999998,0.2874620000000001,4,2,0.4,0.2720830350751611,14.622,5.907719475660136,4.3998041089713515,-0.17348012617910213,1.9269635090906871,1.9492445811012,2.284239408636325,2.3007635666100628,1.10575,0.041999999999999996,0.12,0.3006442376521117,0.9999844429693743,0.9997194388045135,0.038748438169344146,0.02862453331678115,13.55,20.34566452934888,0.2690003615309857,0.0,0.0,7.190471968670707
0.35,0.22,40.0,0.35,0.24499999999999997,0.35,0.10369799999999998,0.2874620000000001,4,2,0.4,0.2720830350751611,14.622,5.8917955713986006,4.4057458276540835,-0.17570796103063924,1.9269635090906871,1.9492445811012,2.295337499270296,2.290729402098211,1.0990000000000002,0.041999999999999996,0.12,0.3006442376521117,0.9999844429693743,0.9998017024181638,0.038748438169344146,0.029839401899088708,13.55,20.40646568705537,0.262642801690407,0.0,0.0,7.19641368735344
