alpha_deg,cl_clean_baseline,cl_flap_only,cl_blow_only,cl_all_high_lift,cd_clean_baseline,cd_flap_only,cd_blow_only,cd_all_high_lift,cm_clean_baseline,cm_flap_only,cm_blow_only,cm_all_high_lift,cambridge_clean_immersion_factor,cambridge_flap_immersion_factor,cambridge_clean_margin_m,cambridge_flap_margin_m
9.016666666666666,1.8623127988699004,2.1004232633251103,5.815189543807254,5.945439939281631,0.03348101717882064,3.0511485772094895,0.07405958089526218,7.557554969378634,-0.20619583600334299,-0.35389918908208995,-0.6474812559053805,-0.9583875729154807,0.9999997817110042,0.9999888447101792,0.05368106017785013,0.03991254957836446
9.299999999999999,1.8707545432979578,2.1132541547184323,5.819688185237421,5.951910144390327,0.034163079489316114,3.061500327331899,0.07747706617781955,7.540296877494742,-0.20204590846552517,-0.35354500819783463,-0.6332324919403272,-0.9517048000748323,0.999999714474068,0.9999854087294638,0.05274126443760297,0.0389727538381173
9.583333333333332,1.8772643327076781,2.125334037829361,5.823214714655656,5.958031469274351,0.03507412474610169,3.0710753591266675,0.08119946239632846,7.52196186416814,-0.197830735809381,-0.35312966645455923,-0.619219597444057,-0.945111367059962,0.9999996266081204,0.9999809185879918,0.05180222942912157,0.038033718829635896
9.866666666666667,1.882255930941734,2.1367027210436413,5.82598561902217,5.96381808374677,0.03623623901396762,3.0798024654560336,0.08520429943454547,7.502760431341944,-0.19362493594613583,-0.352675373549523,-0.6055336746744673,-0.9386667872885491,0.9999995118121976,0.9999750523256508,0.05086397811553017,0.037095467516044506
10.149999999999999,1.8861999800571587,2.147412962004965,5.828231646320607,5.969284050393339,0.03765314332739914,3.0875923210134784,0.08948365735376689,7.482848226815676,-0.18950625684550934,-0.3522058931654549,-0.5922815037255248,-0.9324365060179647,0.9999993618704248,0.9999673901536306,0.0499265334407886,0.03615802284130293
10.433333333333334,1.8895648600010635,2.1575149962768663,5.830173638425096,5.974439048638777,0.0393058614941779,3.0943341570284146,0.09404012745544113,7.462322541983005,-0.18554972364933892,-0.3517450109000416,-0.5795869757567051,-0.9264927887138935,0.9999991660733236,0.999957384902554,0.04898991832913112,0.03522140772964545
10.716666666666665,1.8927736814818574,2.1670453224791117,5.832005521848302,5.979285482766857,0.04115404596966537,3.0998937676352836,0.09888260723470359,7.441219273258754,-0.18181355291683127,-0.35131278730230936,-0.5675818603977978,-0.9209126228259195,0.9999989104653251,0.9999443236041459,0.04805415568450597,0.0342856450850203
11.0,1.8961634767578848,2.1760160038026806,5.833877988226156,5.983815643935518,0.04314474567141137,3.104113332453428,0.10402488868077332,7.419509758073552,-0.17832838783345903,-0.35092269801151743,-0.556389476632536,-0.9157730645103829,0.9999985768666526,0.9999272775679939,0.04711926839001511,0.03335075779052944
11.283333333333331,1.8999395079079175,2.1844025898857895,5.83587973976227,5.988008312230759,0.045225108188964164,3.106811978576816,0.10948679654196102,7.397097178520342,-0.17510055723000817,-0.350582536277963,-0.5461117853162853,-0.911146918540163,0.9999981416023986,0.99990503753821,0.046185279307354804,0.03241676870786914
11.566666666666666,1.9041495584294112,2.1921373320793096,5.838027298420204,5.991826970183164,0.04735297585704369,3.1077852648365076,0.11529591127958277,7.373811941392179,-0.17212325731437755,-0.3502974487095869,-0.5368248498090835,-0.9071008261152779,0.9999975738517681,0.9998760295129907,0.04525221127625639,0.031483700676770726
