scenario,scenario_label,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,prop_drop_m,alpha_deg,cl_total,cd_total,cm_total
clean_blowing,Clean blown wing,0.0,0.0,0.0,12.416666666666668,4.928114664639834,0.1610325914157999,-0.19838739545852468
clean_blowing,Clean blown wing,0.0,0.0,0.0,12.7,4.714392228639587,0.16551169857918646,-0.18473653403643608
clean_blowing,Clean blown wing,0.0,0.0,0.0,12.983333333333334,4.447525157941545,0.16862731229127165,-0.1701993340600283
clean_blowing,Clean blown wing,0.0,0.0,0.0,13.266666666666666,4.132456752368977,0.1703257228307074,-0.15526742710788294
clean_blowing,Clean blown wing,0.0,0.0,0.0,13.55,3.7813114828027423,0.17098602314110206,-0.1408745074445038
clean_blowing,Clean blown wing,0.0,0.0,0.0,13.833333333333332,3.409752391161731,0.171734741182045,-0.12836450955541975
clean_blowing,Clean blown wing,0.0,0.0,0.0,14.116666666666667,3.0311527051642995,0.1746946205422738,-0.11932348561251893
clean_blowing,Clean blown wing,0.0,0.0,0.0,14.399999999999999,2.6554754453253686,0.18233082690615982,-0.1151335499881983
clean_blowing,Clean blown wing,0.0,0.0,0.0,14.683333333333334,2.3004042853707984,0.19475862233528787,-0.11609901769800113
clean_blowing,Clean blown wing,0.0,0.0,0.0,14.966666666666665,1.996911993882913,0.20735608491945057,-0.1206947301743391
clean_blowing,Clean blown wing,0.0,0.0,0.0,15.25,1.762650357907729,0.21541488418402865,-0.12619931846896212
clean_blowing,Clean blown wing,0.0,0.0,0.0,15.533333333333331,1.5869106669323565,0.2194756400804586,-0.1305751715401638
clean_blowing,Clean blown wing,0.0,0.0,0.0,15.816666666666666,1.4520618836535844,0.22195957221219162,-0.13351912705368807
clean_blowing,Clean blown wing,0.0,0.0,0.0,16.099999999999998,1.3470506496757642,0.22406581617012283,-0.1357602094321944
clean_blowing,Clean blown wing,0.0,0.0,0.0,16.383333333333333,1.265402079554591,0.2261797381178085,-0.1380218695685478
clean_blowing,Clean blown wing,0.0,0.0,0.0,16.666666666666664,1.202223183296816,0.22850405326194648,-0.1406719383587592
clean_blowing,Clean blown wing,0.0,0.0,0.0,16.95,1.1533948213406815,0.23117385832309434,-0.14382396955342777
