airfoil,flap_deflection_deg,cmu,veff_mps,reynolds,reynolds_inf,q_ratio,alpha_deg,cl_local,cd_local,cm_local,cl_equiv,cd_equiv,cm_equiv,cx_equiv,cl_wing_ref,cd_wing_ref,cm_wing_ref,cx_wing_ref
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,5.200000000000001,0.6386799504613403,0.012241099234816056,-0.00990432761603829,5.42988360721364,0.10407050357756058,-0.08420390545210164,-0.5957665523644021,3.30902247848844,0.06593344761597868,-0.04898825203158355,-0.3655673369855774
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,5.4,0.657113879740918,0.012543716811399337,-0.009352624911279415,5.543857106213919,0.10582727853903977,-0.07890506908268714,-0.6270806548755753,3.3790948573008444,0.06714729884676837,-0.04544622498821417,-0.38485021432152716
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,5.600000000000001,0.6746119010343627,0.012878073393490105,-0.008625910248763958,5.649458026643391,0.10784591109199762,-0.07223667091740617,-0.658621702002225,3.4444185525035524,0.06853138057042775,-0.04118863379615356,-0.4043206580397812
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,5.800000000000001,0.6913105661281378,0.013242428991897575,-0.007732729128978842,5.747897588223092,0.11010409705011671,-0.06429373032698806,-0.6904016889707871,3.505788377730968,0.0700698214707246,-0.0362550641454726,-0.42399310581280125
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,6.0,0.7074168607789827,0.013626673001749297,-0.006714672353692277,5.840695126298442,0.1125068499234508,-0.055438817287611006,-0.7224094115946335,3.5641672235987714,0.07170847718656964,-0.03083239300113396,-0.4438725733572785
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,6.200000000000001,0.7231367152734919,0.01401947829672614,-0.005624434563319471,5.92924392539095,0.11495047170516809,-0.04611665230648446,-0.7546326460208377,3.620408026064447,0.07338902044016679,-0.025162504823364094,-0.46396149962345
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,6.4,0.7386342114777588,0.014413592606550191,-0.004500198923086351,6.014599206149003,0.11736794925281137,-0.03664451557985111,-0.7870774538635551,3.675125040589018,0.07507393966539577,-0.019424439096293593,-0.48426833680365494
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,6.600000000000001,0.7540213068567149,0.014806939599161508,-0.003360634520625093,6.097455398063612,0.11973753654797689,-0.027176047828311983,-0.8197681565376217,3.7286926543930963,0.07675156564845224,-0.013708435782552264,-0.504808223791989
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,6.800000000000001,0.7693652175863427,0.015201121738096563,-0.002213258076267868,6.178219451836137,0.12206929019571583,-0.017773085897526936,-0.8527362949292069,3.781301216670067,0.07842866677848992,-0.008052175838527048,-0.5255980303737576
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,7.0,0.7847024245231146,0.015599469901324582,-0.0010622233189667065,6.257110419672957,0.12438805158563332,-0.008470024291266082,-0.8860108203705327,3.833023969912348,0.08012069123034343,-0.0024750486417424483,-0.5466515982169295
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,7.200000000000001,0.8000511645760776,0.016005641222041636,8.836883698650294e-05,6.334240424719653,0.12672137000879866,0.0006996420782937827,-0.9196129687602868,3.883869571091301,0.0818445448369961,0.0030076042837486002,-0.567977108242056
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,7.4,0.8154193797100867,0.016422881541445142,0.0012339229148488789,6.409664227364981,0.12909327267139448,0.009699342158687414,-0.9535546037912148,3.9338133019965307,0.08361469116938192,0.008382007949730912,-0.5895761090396394
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,7.600000000000001,0.8308088417516617,0.016853779165353334,0.002369739726385666,6.483404846221346,0.13152228048923217,0.018492800334116502,-0.9878386498470184,3.9828121669496532,0.08544187252022126,0.013636898974167361,-0.6114436721031434
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,7.800000000000001,0.8462170838685191,0.017300326470710253,0.0034915384103501833,6.555466033860283,0.1340219959102791,0.027048214803620615,-1.022460828382769,4.030811633607906,0.08733355554830366,0.01876457067774029,-0.6335694397901253
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,8.0,0.8616382825716306,0.017764138600762,0.004595873137241622,6.62583859606064,0.13660293135468313,0.03534141208820107,-1.057412024891685,4.077749330223401,0.0892952748814787,0.023761287314653663,-0.6559392786296502
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,8.200000000000001,0.8770636318336371,0.018246688480961303,0.005680387969028717,6.6945037972034225,0.13927441623226886,0.04335760536410485,-1.0926804450428806,4.123557869623198,0.09133208373215869,0.02862707580221367,-0.6785369876146986
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,8.4,0.8924814377424543,0.01874943839445197,0.006743896553027168,6.7614352373492945,0.14204565840767724,0.05109172904034649,-1.12825277678082,4.168166896127937,0.0934494567817929,0.033365075101034924,-0.7013454058646041
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,8.600000000000001,0.9078770921136047,0.019273822904352096,0.007786306228481045,6.826600076368798,0.14492565354243403,0.0585475712028741,-1.1641141516901514,4.211503801008868,0.09565338159419057,0.03798073039299926,-0.7243465587183294
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,8.8,0.9232331031559188,0.019821141466878894,0.008808442378117178,6.8899604137207335,0.14792242565254965,0.06573618199381004,-1.2002474951392506,4.253493021707813,0.09794987049654269,0.04248116857714382,-0.7475210290379878
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,9.0,0.9385293475810554,0.020392471907750655,0.00981183654111462,6.951475424200397,0.151042444938764,0.0726740626253449,-1.2366332010261012,4.2940547410518075,0.10034435888020422,0.04687499095163796,-0.7708471095803785
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,9.200000000000001,0.953743616724117,0.020988678142967045,0.010798513237125277,7.011104365434594,0.15429074477929017,0.07938139974876733,-1.2732496825138493,4.333104343275617,0.10284128161923173,0.05117251754333306,-0.7943002274284817
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,9.4,0.9688523903788457,0.021610505672293775,0.011770778288941639,7.068810008058355,0.1576716538994953,0.08588036340496744,-1.3100746608811116,4.370553506441862,0.10544381550866166,0.05538636050237135,-0.8178527899625802
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,9.600000000000001,0.9838316501772272,0.02225871025710907,0.012731006250131745,7.124561666939069,0.16118972572668866,0.09219345514541145,-1.34708665088001,4.406311764275113,0.10815378206931976,0.059532076181746274,-0.8414742910831144
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,9.8,0.9986574851902089,0.022934170923865186,0.013681442334320948,7.178336963072109,0.1648505211262088,0.09834202884674727,-1.3842661449164084,4.440282937145997,0.11097234986894057,0.06362821539602571,-0.8651313649612276
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,10.0,1.0133062506935444,0.023637969645910323,0.01462405104943338,7.230121663060092,0.1686611488784157,0.10434522457730515,-1.4215962581479906,4.472341999570441,0.1139037633906409,0.06769381200595836,-0.8887873474130537
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,10.2,1.0277540927040913,0.024371444476631497,0.015560444479419427,7.279907274723212,0.1726306489075937,0.11021954937256284,-1.4590628157507393,4.502259855166602,0.11696727660975348,0.07173883093850042,-0.9124001972189052
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,10.400000000000002,1.0419757181999325,0.025136230130177194,0.016491909722325178,7.327686393161618,0.17677034913872758,0.11597923095396354,-1.4966539566562682,4.529510408883539,0.12022656779909818,0.07574012136738895,-0.9359147695361753
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,10.600000000000001,1.0559423579898204,0.025934295932637682,0.017419536588718577,7.37344603292395,0.18109428986750292,0.12163733368928725,-1.534359335466269,4.552870038857707,0.12384703277609907,0.07959664463672092,-0.9592402192149743
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,10.8,1.0696189335024688,0.026767984444437523,0.018344429696928614,7.417159349263326,0.18561975659206745,0.12720750724553606,-1.5721689897405102,4.569868556464613,0.1281752531181674,0.0830762175493531,-0.9822128945912053
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,11.0,1.0829605061586376,0.02764004986516916,0.019267974326833404,7.458776271574383,0.19036792838432184,0.1327061410762446,-1.610071940476187,4.5768513914493685,0.13377724282278103,0.08581731079651644,-1.004623794071716
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,11.2,1.0959081679622793,0.02855369477802803,0.02019211013384653,7.498213675188185,0.19536463995870915,0.1381546016013682,-1.6480546192493333,4.5713318483925915,0.1412714294399911,0.08749084496418322,-1.0264906127964393
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,11.400000000000002,1.1083846352630897,0.029512606371475517,0.02111954809597067,7.535345828722399,0.20064126499122525,0.14358111217564826,-1.6860992638527483,4.556365404690065,0.1507889446374328,0.08808884065760952,-1.0484131235662053
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,11.600000000000001,1.1202899446067016,0.030520998311769913,0.0220538425450266,7.569995991451933,0.20623574815385995,0.14902168895265183,-1.7241824915185653,4.541152572521178,0.16137782269161308,0.08802846644772161,-1.0712072398321437
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,11.8,1.1314978265482278,0.031583671574375825,0.022999203060002728,7.60193020881223,0.21219383847947504,0.1545193746008396,-1.7622743426626604,4.534361501341933,0.17136898218778399,0.08791018229407646,-1.095006532756742
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,12.0,1.1418535450961815,0.03270611664683057,0.023959904923259168,7.630854559837154,0.21857060427833627,0.16012084082246839,-1.800338186085944,4.5379316559988325,0.17971840785551724,0.08821751003044499,-1.1192801728657256
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,12.2,1.1511742072886697,0.033894690588612365,0.024939140547813623,7.656417315483191,0.22543234054628308,0.1658693065867725,-1.8383319835080516,4.548276439559333,0.18658173222567928,0.08918901234545136,-1.1435315434735271
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,12.400000000000002,1.1592526977416049,0.03515691601851966,0.025937160967787445,7.6782175905259,0.23285902334143985,0.1717927126494018,-1.8762115192190323,4.56086650736532,0.1926727487424433,0.09083905442128144,-1.167557294111582
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,12.600000000000001,1.1658663514426888,0.03650196752437502,0.026948600708904303,7.695821968816755,0.24094755220571268,0.17788628439942708,-1.9139363044340754,4.5726688513745835,0.1986163108061435,0.09304439124774987,-1.1913297919820083
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,12.8,1.1707910773970447,0.03794143958129801,0.027958968983812876,7.708790051009285,0.24981621197143086,0.18408905405913195,-1.9514789720640064,4.582183570002194,0.2047948901859146,0.09562228233985985,-1.2148814906804664
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,13.0,1.1738207330408421,0.039490533888890234,0.028940419082905733,7.716708704133471,0.25961114675649033,0.19025459131207786,-1.9888390889433953,4.588788071331809,0.21142889786339344,0.09836413884860642,-1.2382627037152667
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,13.200000000000003,1.174790075380153,0.04116984851440676,0.029847074704336653,7.719232805878729,0.27051611341083964,0.19611718131230732,-2.026062308713163,4.592247167403519,0.2186720991650512,0.10103043717016566,-1.2615381788338693
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,13.400000000000002,1.173597688777014,0.04300791137813265,0.030610483064211918,7.716127262388202,0.2827668464727508,0.20125668714700012,-2.0632650835586093,4.592484005400765,0.22667160765400912,0.1033270066650154,-1.2847992122828422
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,13.600000000000001,1.1702231576653954,0.04504425846883194,0.03113646393977951,7.707300662024056,0.29666960600046344,0.20507036419866187,-2.100662251074781,4.5895041158015495,0.23560146456650652,0.10488043633180222,-1.308181131120443
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,13.8,1.1647309682789995,0.04733194579362788,0.03130603713685058,7.692815224495513,0.31261804066584814,0.20677011744681056,-2.1385879098208513,4.58337713945423,0.2456809008934146,0.10522858767630858,-1.3318779412373198
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,14.0,1.1572539760746239,0.04993716302883665,0.030984560555408856,7.672854439360178,0.3310946351936791,0.20543461325196843,-2.177491200151677,4.574220332108766,0.2571781075385408,0.10384401446369043,-1.356142872270689
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,14.200000000000003,1.147955533518342,0.052933913694227785,0.030041749429742394,7.6476397982489965,0.35264389013774095,0.20013708879800535,-2.21789150651412,4.562159667873636,0.2703961428310239,0.1002016876660255,-1.3812657453849058
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,14.400000000000002,1.136982481031329,0.056396651771540775,0.02837771727871542,7.617318325799124,0.3778345367849445,0.19011911746910123,-2.2603142049644984,4.547273835646635,0.2856520741367011,0.09387380887532712,-1.4075388060449343
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,14.600000000000001,1.1244263029543862,0.060403447472812136,0.025940698581224993,7.581858435369468,0.40729248910652294,0.17491471325481436,-2.3052948668705304,4.529540467895452,0.303295462488707,0.08459776145035365,-1.4352601592945118
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,14.8,1.1102773154952754,0.06506900669389214,0.022722803750880455,7.540905145916404,0.44194292774391836,0.15433126962359534,-2.3535729894916697,4.508757458758911,0.32384364668059173,0.07226458983231146,-1.464842578263074
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,15.0,1.094288298236309,0.07061773921613403,0.018733766121969628,7.493330364463672,0.48356731072688747,0.12828273750963706,-2.4065067637484625,4.484292359503068,0.3482929707015093,0.056825218705305894,-1.4970454419626433
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,15.200000000000003,1.0756364746411498,0.0774668642058133,0.013967860918865878,7.43605438535967,0.5355413551682311,0.09656215263105307,-2.46645923283565,4.4544236300746105,0.37853110099136356,0.03816296592676941,-1.5331904290151517
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,15.400000000000002,1.0523885039168355,0.08621702586623405,0.0083908732442146,7.361910461704916,0.6031251979087281,0.05869776920739234,-2.5364705909774705,4.415146704307031,0.4174990609172843,0.016012898232738423,-1.5749781428328655
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,15.600000000000001,1.0210857580048114,0.09745415887171635,0.001961673640238023,7.257086482340872,0.6926286587110541,0.013942056429376506,-2.618688391782335,4.358743603274673,0.46872462795357694,-0.010044468288373173,-1.623610563681607
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,15.8,0.9773724797609074,0.11151614063612757,-0.005353956673275878,7.100697657204172,0.8101746416566883,-0.038896969572954056,-2.712944330367186,4.273543608851063,0.5356310988104098,-0.04067745702929188,-1.678995390725874
naca0012,0.0,1.0,12.548062020675514,297236.5520090954,94751.38121546962,9.840866279669955,16.0,0.9192139639533315,0.12841419799529938,-0.013597036445645413,6.873533516320103,0.9602326863007367,-0.10167348342906012,-2.8176375040868473,4.1488114870977775,0.6207176055771717,-0.07692481411319069,-1.7402394863227082
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-6.0,-0.7089571788028506,0.013125008266378612,0.00726979308958392,-6.967820058835175,0.12899607847300162,0.07144946356100076,-0.8566249475336156,-4.194004660952676,0.0809226585426793,0.03977914241572259,-0.5188722178988643
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-5.8,-0.6918125249291566,0.012761867276760118,0.008077789326054841,-6.876199816087525,0.12684527420254135,0.08028836061315886,-0.8210792084140682,-4.136283683334851,0.07942479162780888,0.04519286381283227,-0.4970157061293119
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-5.6,-0.6739784725896392,0.012409606185354461,0.008749828903789805,-6.77712017928369,0.124783499645894,0.08798299120936218,-0.7855189970239662,-4.074556180435268,0.07799610535444546,0.049987677818967485,-0.4752308684590514
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-5.4,-0.6552572213653743,0.012079727139796608,0.009238705882696598,-6.668865535252193,0.12294114947711599,0.09402671995444073,-0.7499912195745536,-4.007749581464426,0.07671053017468352,0.05389620371481171,-0.4535326394410507
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-5.2,-0.6355012961714093,0.011778496082869844,0.009524276899520854,-6.549794297654585,0.12139507337482995,0.098161962692424,-0.7145202166039765,-3.9348285838182173,0.07561441742364762,0.05678801461060604,-0.43192688581006855
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-5.0,-0.6146795419171942,0.011501710666333688,0.009621519170060766,-6.418795466223386,0.1201066950245456,0.10047278201962215,-0.6790845391927747,-3.855082396871306,0.07469323343357032,0.05870475080342717,-0.4104015727825928
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-4.8,-0.5928779337587634,0.011236579742414307,0.009560956491189545,-6.2754358764273475,0.11893584096954296,0.10119986925029481,-0.6436336563446637,-3.768223171360992,0.07387532347527864,0.059754738567870044,-0.38893302049220857
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-4.6,-0.5702221461034098,0.010970026131480482,0.00936751306022958,-6.119594179362822,0.11772974536399643,0.1005316590914906,-0.6081353940589083,-3.67418633762226,0.073074494908642,0.06001649110110756,-0.36750490513988787
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-4.4,-0.546819006728403,0.01069645642132527,0.009046175354539934,-5.951115142675582,0.11641117627342314,0.09845091423905136,-0.572631853710254,-3.572928104193189,0.07223897939852528,0.05947102644715425,-0.3461376449480615
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-4.2,-0.5227546206144702,0.010419553131075615,0.008580322931414381,-5.7697904505330975,0.1150035519223839,0.09470344853953162,-0.537263757665698,-3.4643998550583097,0.0713716194871907,0.05798449890498943,-0.32490634889122966
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-4.0,-0.4980887239864886,0.010148885274476159,0.00795149525198798,-5.575300922894927,0.113600422399196,0.08900418074512721,-0.5022370299232863,-3.3485069553845843,0.07051719135413292,0.05541617702008686,-0.3039254525354816
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-3.8,-0.4728441901211056,0.009894882173961261,0.007157122118801411,-5.367101370607852,0.11231360517355385,0.08123817683704314,-0.4677654218237146,-3.2250408720103403,0.06973408204494111,0.05172577561082764,-0.2833168069919834
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-3.5999999999999996,-0.44702479122231287,0.009664083156927511,0.006210031522064376,-5.144526490331695,0.11121784022232623,0.07146733760268549,-0.4340258682801887,-3.0937348495899393,0.06906274177810753,0.04697443323508982,-0.2631836807247856
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-3.4,-0.42064800835695393,0.009455951327713423,0.005133286871680443,-4.907072225664729,0.11030846504825245,0.05988239319801374,-0.40113496174780006,-2.9544120986863094,0.06850157533562726,0.04129473612139389,-0.24359646839757446
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-3.1999999999999997,-0.3937649361169539,0.009263264923743866,0.003958002870212332,-4.6546303237201885,0.1094995258742525,0.04678689870849737,-0.3691572601483314,-2.807095013487624,0.06800549205763014,0.034876007904574055,-0.22459572377027648
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-3.0,-0.3664597933948782,0.009076357285841209,0.0027207031356273094,-4.387568746936526,0.10866987942787804,0.032574575063157335,-0.3381485570874754,-2.6520110944177073,0.06751083098132019,0.027942070855239823,-0.20621384632701717
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-2.8,-0.3388384407196181,0.008888243617717987,0.0014598640282753026,-4.10669644112552,0.10772484478212781,0.017693442328186936,-0.30820741188198847,-2.4895260954567293,0.06696857304437806,0.020719182798085396,-0.18850139842895608
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-2.5999999999999996,-0.31101942022900414,0.008696967521998842,0.0002140559972506683,-3.813222413440186,0.10662829819253414,0.0026244120892725538,-0.27949769487630166,-2.320088753962221,0.06636117599025584,0.01341611774078687,-0.17153902039577118
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-2.4,-0.2831366667932591,0.008504654228998553,-0.0009781696024766808,-3.508813406963104,0.10539519702011992,-0.012122112809783425,-0.25223660275592913,-2.1442716257415224,0.06569786025999579,0.0062276332503974794,-0.15543300817530623
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-2.1999999999999997,-0.25535219836285933,0.008315629947687354,-0.002078210944505612,-3.195757235804762,0.10407090577631736,-0.02600900914898272,-0.22667231547767147,-1.962926333233437,0.06500321382887281,-0.000647658454178553,-0.14030774235973337
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-2.0,-0.22786403542088324,0.008135213266676806,-0.0030471615527083626,-2.877076044811835,0.10271751382687133,-0.03847432742852845,-0.2030634470315375,-1.7773389855238118,0.06430986371666671,-0.006987527661895957,-0.12629892394979958
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-1.7999999999999998,-0.20089485123285844,0.007968860337049825,-0.00384487311993263,-2.556395459263889,0.10140408405753257,-0.04892617269642558,-0.18165236914274105,-1.5892157838293928,0.06365309932261087,-0.012532953944146758,-0.11354016446958495
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-1.5999999999999996,-0.17466474924105924,0.007821116073968005,-0.004430205506974867,-2.2375705752463064,0.10019365251854064,-0.0567538528969006,-0.16263122574088723,-1.4004730170602633,0.06306404687016125,-0.01699381112512331,-0.10214296077125537
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-1.3999999999999995,-0.1493643961379117,0.007694762953532367,-0.004764874849779912,-1.924258007608513,0.09913145041816125,-0.06138577078620256,-0.14611567312076587,-1.2129713538758828,0.06256388780789984,-0.020084238823367122,-0.09218074406002073
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-1.1999999999999993,-0.1251347718381622,0.007590656014045233,-0.004820295998036654,-1.6195409468068112,0.09824110474881238,-0.06238607087281693,-0.13213666537740923,-1.0282976478199992,0.06216204462627804,-0.021578891487886595,-0.08368345256836884
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-1.0,-0.10204627770595082,0.007508049512324276,-0.004584218533448065,-1.3255488160833948,0.0975271843901523,-0.059547546331768675,-0.12064634721833353,-0.8475740424571634,0.061857232893213154,-0.021363881593055856,-0.07664001841168509
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-0.7999999999999998,-0.08007835597494713,0.007445096267540071,-0.004064857460500382,-1.0431046534712718,0.09698019480622552,-0.05294903574284031,-0.11153475685002645,-0.6712979463489375,0.061639730353613836,-0.019464963361721106,-0.07100650494805313
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-0.5999999999999996,-0.059112903452296736,0.007399426304197272,-0.0032918740247223936,-0.7715847611838863,0.09658271281547064,-0.0429679424436084,-0.10465728617054913,-0.4992931148304859,0.06149463795831782,-0.016050607682257672,-0.06671975587753373
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-0.39999999999999947,-0.038949521766813724,0.007368708924463953,-0.0023139262903546258,-0.50910460431282,0.09631552509797231,-0.030245057577670795,-0.09986736971816464,-0.3308197983584339,0.0614056888309621,-0.011411420415144365,-0.06371373154169992
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,-0.1999999999999993,-0.019336242095002343,0.007351070027787385,-0.0011933425103435003,-0.25294520494482775,0.09616232076568007,-0.015610596121271587,-0.097044678449529,-0.164793805276292,0.06135870494041158,-0.005921970040960301,-0.06193356885179134
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,0.0,-8.280489959835739e-16,0.007345324462886665,3.0393509614217185e-16,-1.0834897289375052e-14,0.09611247220700662,3.9769452838055125e-15,-0.09611247220700662,-5.810729824136612e-15,0.061344158554113584,2.242126493762247e-15,-0.061344158554113584
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,0.20000000000000018,0.019336242095001885,0.007351070027787391,0.0011933425103436827,0.25294520494482176,0.09616232076568014,0.015610596121273971,-0.09704467844952906,0.1647938052753584,0.06135870494004417,0.005921970040859358,-0.06193356885142067
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,0.40000000000000036,0.03894952176681433,0.007368708924463947,0.0023139262903546917,0.5091046043128279,0.09631552509797223,0.03024505757767166,-0.09986736971816462,0.3308197983542812,0.06140568883014799,0.011411420414705543,-0.06371373154085684
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,0.6000000000000005,0.0591129034522968,0.007399426304197253,0.0032918740247226755,0.7715847611838871,0.09658271281547039,0.04296794244361209,-0.1046572861705489,0.49929311481994854,0.06149463795695965,0.016050607681217167,-0.0667197558760653
naca0012,0.0,1.5,14.46919512015956,342744.0556778128,94751.38121546962,13.084850464078077,0.8000000000000007,0.08007835597494724,0.007445096267540071,0.004064857460500498,1.0431046534712733,0.09698019480622552,0.05294903574284182,-0.11153475685002649,0.6712979463276714,0.0616397303515922,0.019464963359803748,-0.07100650494573478
