flap_span_fraction,flap_chord_fraction,flap_deflection_deg,flap_end_y_m,flap_area_m2,flap_area_ratio,blown_flap_area_m2,blown_clean_area_m2,overlapping_props_count,overlapping_positive_props_count,positive_prop_overlap_fraction,positive_disk_overlap_fraction,actual_veff_mps,equivalent_reference_clmax,equivalent_vstall_mps,low_speed_lift_margin,clean_clmax_unblown,clean_clmax_blown,flapped_clmax_unblown,flapped_clmax_blown,slot_gain,prop_drop_m,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,cambridge_clean_immersion_at_clmax,cambridge_flap_immersion_at_clmax,cambridge_clean_margin_m_at_clmax,cambridge_flap_margin_m_at_clmax,alpha_at_clmax_deg,alpha_poststall_90pct_deg,poststall_drop_5deg,overdrop_clean_severity_at_clmax,overdrop_flap_severity_at_clmax,score
0.55,0.28,40.0,0.55,0.385,0.55,0.19650400000000004,0.18754399999999988,4,2,0.6666666666666666,0.5093321668124818,13.643,5.15524228458342,4.709976420799061,0.12694453738796718,1.424398870697143,1.4276163670212592,2.035022384174282,2.0475799012364786,1.1125,0.041999999999999996,0.12,0.18372703412073488,0.9999999999635671,0.9999999990700584,0.08412442128922444,0.07278564785435389,13.266666666666666,18.025510778313873,0.5608858963578891,0.0,0.0,5.5209810868824665
0.55,0.25,40.0,0.55,0.385,0.55,0.19650400000000004,0.18754399999999988,4,2,0.6666666666666666,0.5093321668124818,13.643,5.115446787613013,4.728261502538796,0.11824517556407121,1.424398870697143,1.4276163670212592,1.9694599482247117,1.9762085316154085,1.10575,0.041999999999999996,0.12,0.18372703412073488,0.9999999999635671,0.9999999993427815,0.08412442128922444,0.07400051643666145,13.266666666666666,18.053029903082905,0.5513465238751296,0.0,0.0,5.539266168622202
0.55,0.22,40.0,0.55,0.385,0.55,0.19650400000000004,0.18754399999999988,4,2,0.6666666666666666,0.5093321668124818,13.643,5.0673118405273785,4.750665559146438,0.10772279607517032,1.424398870697143,1.4276163670212592,1.8959260573255452,1.8960186815652662,1.0990000000000002,0.041999999999999996,0.12,0.18372703412073488,0.9999999999635671,0.9999999995355234,0.08412442128922444,0.075215385018969,13.266666666666666,18.090405083664212,0.5391055923577621,0.0,0.0,5.561670225229845
0.5,0.34,40.0,0.5,0.35,0.5,0.161504,0.22254399999999988,4,2,0.6666666666666666,0.4364246135899679,13.643,5.163627461598864,4.706150618797328,0.12877755102941024,1.424398870697143,1.4276163670212592,2.1474805337268057,2.169717009680481,1.1260000000000001,0.041999999999999996,0.12,0.18372703412073488,0.9999999999635671,0.999999998138138,0.08412442128922444,0.07035591068973877,13.266666666666666,17.77650351317426,0.6132278499889203,0.0,0.0,5.799785497770791
0.5,0.31,40.0,0.5,0.35,0.5,0.161504,0.22254399999999988,4,2,0.6666666666666666,0.4364246135899679,13.643,5.137543503781959,4.71808235404283,0.12307555446891394,1.424398870697143,1.4276163670212592,2.0939438744243146,2.111898768793589,1.11925,0.041999999999999996,0.12,0.18372703412073488,0.9999999999635671,0.9999999986841646,0.08412442128922444,0.07157077927204633,13.266666666666666,17.790607037122154,0.607198782500924,0.0,0.0,5.811717233016291
0.5,0.28,40.0,0.5,0.35,0.5,0.161504,0.22254399999999988,4,2,0.6666666666666666,0.4364246135899679,13.643,5.107075123694257,4.732135266579382,0.11641511590803821,1.424398870697143,1.4276163670212592,2.035022384174282,2.0475799012364786,1.1125,0.041999999999999996,0.12,0.18372703412073488,0.9999999999635671,0.9999999990700584,0.08412442128922444,0.07278564785435389,13.266666666666666,17.809124330969727,0.5997792159642819,0.0,0.0,5.825770145552844
0.5,0.25,40.0,0.5,0.35,0.5,0.161504,0.22254399999999988,4,2,0.6666666666666666,0.4364246135899679,13.643,5.0709712194777055,4.748951131847373,0.10852274239983406,1.424398870697143,1.4276163670212592,1.9694599482247117,1.9762085316154085,1.10575,0.041999999999999996,0.12,0.18372703412073488,0.9999999999635671,0.9999999993427815,0.08412442128922444,0.07400051643666145,13.266666666666666,17.83381695239572,0.5905589636650888,0.0,0.0,5.842586010820836
0.5,0.22,40.0,0.5,0.35,0.5,0.161504,0.22254399999999988,4,2,0.6666666666666666,0.4364246135899679,13.643,5.0275539340100455,4.769412705363426,0.09903165158683502,1.424398870697143,1.4276163670212592,1.8959260573255452,1.8960186815652662,1.0990000000000002,0.041999999999999996,0.12,0.18372703412073488,0.9999999999635671,0.9999999995355234,0.08412442128922444,0.075215385018969,13.266666666666666,17.86623552306242,0.5789313019258024,0.0,0.0,5.863047584336889
0.45,0.34,40.0,0.45,0.315,0.45,0.128016,0.2560319999999999,4,2,0.6666666666666666,0.36351706036745407,13.643,5.1108295051404244,4.730396849677846,0.11723582993629678,1.424398870697143,1.4276163670212592,2.1474805337268057,2.169717009680481,1.1260000000000001,0.041999999999999996,0.12,0.18372703412073488,0.9999999999635671,0.999999998138138,0.08412442128922444,0.07035591068973877,13.266666666666666,17.60217111534825,0.650438032132798,0.0,0.0,6.106661941541364
0.45,0.31,40.0,0.45,0.315,0.45,0.128016,0.2560319999999999,4,2,0.6666666666666666,0.36351706036745407,13.643,5.0871457703789424,4.741395489795261,0.11205852612766432,1.424398870697143,1.4276163670212592,2.0939438744243146,2.111898768793589,1.11925,0.041999999999999996,0.12,0.18372703412073488,0.9999999999635671,0.9999999986841646,0.08412442128922444,0.07157077927204633,13.266666666666666,17.615220659887644,0.6444511473117931,0.0,0.0,6.11766058165878
