is_feasible,n_props,prop_diameter_in,prop_pitch_ratio,prop_pitch_in,prop_family,solved_low_speed_rpm,solved_cruise_rpm,low_speed_power_w,cruise_power_w,loiter_energy_wh,low_speed_thrust_n,low_speed_drag_n,cruise_thrust_n,cruise_drag_n,low_speed_veff_mps,low_speed_required_veff_mps,low_speed_blown_span_fraction,low_speed_cl_required,cruise_cl_required,low_speed_clmax_blown_section,low_speed_thrust_to_drag,cruise_thrust_to_drag,low_speed_disk_loading_npm2,low_speed_momentum_coefficient,per_prop_low_speed_torque_nm,per_prop_cruise_torque_nm,per_prop_peak_shaft_power_w,per_prop_peak_current_a,motor_required_current_a,motor_required_kv_rpm_per_v,low_speed_tip_mach,cruise_tip_mach,blade_reynolds_low_speed,prop_reynolds_penalty_factor,prop_mass_kg_per_unit,motor_mass_kg_per_unit,esc_mass_kg_per_unit,propulsion_mass_kg_total,battery_mass_kg_estimate,total_built_mass_kg,mass_budget_margin_kg,packing_margin_m,fuselage_margin_m,inter_prop_margin_m,tip_margin_m,low_speed_thrust_margin_n,cruise_thrust_margin_n,low_speed_veff_margin_mps,low_speed_lift_margin,cruise_lift_margin,disk_loading_lower_margin_npm2,disk_loading_upper_margin_npm2
0,6,4.500,0.800,3.600,balanced,14000.0,11000.0,196.695,72.929,21.879,7.716,9.806,2.372,6.048,18.305,10.059,0.274,7.148,1.144,3.200,0.787,0.392,125.335,1.125,0.01528,0.00656,22.403,2.215,2.215,1112.878,0.245,0.194,48710,0.862,0.0045,0.0057,0.0009,0.0669,0.1786,2.2455,2.7545,0.00000,0.00000,0.22140,0.00000,-2.580,-3.797,8.246,2.234,0.256,100.335,374.665
0,6,4.500,0.800,3.600,cruise,14000.0,11000.0,169.586,69.840,20.952,6.483,9.592,2.539,6.048,17.112,10.059,0.274,7.148,1.144,3.200,0.676,0.420,105.305,0.945,0.01306,0.00623,19.150,1.910,1.910,1112.878,0.245,0.194,48710,0.862,0.0045,0.0050,0.0008,0.0616,0.1679,2.2296,2.7704,0.00000,0.00000,0.22140,0.00000,-3.588,-3.631,7.053,2.094,0.256,80.305,394.695
0,6,4.500,0.900,4.050,high_thrust,14000.0,11000.0,250.697,71.636,21.491,9.229,10.177,1.169,6.048,19.644,10.059,0.274,7.148,1.144,3.200,0.907,0.193,149.905,1.345,0.01970,0.00642,28.884,2.823,2.823,1112.878,0.245,0.194,48710,0.862,0.0045,0.0071,0.0012,0.0771,0.1851,2.2622,2.7378,0.00000,0.00000,0.22140,0.00000,-1.457,-5.000,9.585,2.361,0.256,124.905,350.095
0,6,4.500,0.900,4.050,balanced,14000.0,11000.0,215.142,79.146,23.744,8.041,9.878,2.472,6.048,18.603,10.059,0.274,7.148,1.144,3.200,0.814,0.409,130.610,1.172,0.01679,0.00720,24.617,2.423,2.423,1112.878,0.245,0.194,48710,0.862,0.0045,0.0062,0.0010,0.0704,0.1941,2.2646,2.7354,0.00000,0.00000,0.22140,0.00000,-2.331,-3.697,8.544,2.264,0.256,105.610,369.390
0,6,4.500,0.900,4.050,cruise,14000.0,11000.0,185.354,75.752,22.726,6.756,9.630,2.645,6.048,17.385,10.059,0.274,7.148,1.144,3.200,0.702,0.437,109.737,0.985,0.01435,0.00685,21.043,2.087,2.087,1112.878,0.245,0.194,48710,0.862,0.0045,0.0054,0.0008,0.0647,0.1824,2.2471,2.7529,0.00000,0.00000,0.22140,0.00000,-3.356,-3.524,7.326,2.129,0.256,84.737,390.263
0,6,5.000,0.400,2.000,high_thrust,13670.4,11000.0,221.869,76.298,22.890,10.892,10.371,2.312,6.048,19.296,9.600,0.305,7.148,1.144,3.200,1.050,0.382,143.310,1.588,0.01776,0.00691,25.424,2.499,2.499,1086.678,0.265,0.215,58702,0.911,0.0058,0.0064,0.0010,0.0796,0.1896,2.2692,2.7308,-0.00000,0.00000,0.20235,-0.00000,0.002,-3.857,9.696,2.408,0.256,118.310,356.690
0,6,5.000,0.400,2.000,balanced,14000.0,11000.0,204.856,79.275,23.782,9.978,10.137,3.480,6.048,18.640,9.600,0.305,7.148,1.144,3.200,0.984,0.575,131.276,1.454,0.01595,0.00722,23.383,2.307,2.307,1112.878,0.272,0.215,60112,0.918,0.0058,0.0060,0.0010,0.0764,0.1927,2.2690,2.7310,-0.00000,0.00000,0.20235,-0.00000,-0.666,-2.689,9.040,2.351,0.256,106.276,368.724
0,6,5.000,0.400,2.000,cruise,14000.0,11000.0,176.162,74.324,22.297,8.344,9.779,3.497,6.048,17.388,9.600,0.305,7.148,1.144,3.200,0.853,0.578,109.782,1.216,0.01360,0.00670,19.939,1.984,1.984,1112.878,0.272,0.215,60112,0.918,0.0058,0.0052,0.0008,0.0709,0.1780,2.2489,2.7511,-0.00000,0.00000,0.20235,-0.00000,-1.924,-2.672,7.788,2.225,0.256,84.782,390.218
0,6,5.000,0.500,2.500,high_thrust,13255.4,11000.0,237.968,89.256,26.777,10.893,10.372,2.500,6.048,19.297,9.600,0.305,7.148,1.144,3.200,1.050,0.413,143.319,1.588,0.01971,0.00826,27.356,2.680,2.680,1053.686,0.257,0.215,56926,0.903,0.0058,0.0068,0.0011,0.0827,0.2182,2.3008,2.6992,-0.00000,0.00000,0.20235,-0.00000,0.003,-3.669,9.697,2.408,0.256,118.319,356.681
0,6,5.000,0.500,2.500,balanced,14000.0,11000.0,242.938,92.814,27.844,10.788,10.344,3.763,6.048,19.223,9.600,0.305,7.148,1.144,3.200,1.043,0.622,141.939,1.573,0.01907,0.00863,27.953,2.736,2.736,1112.878,0.272,0.215,60112,0.918,0.0058,0.0069,0.0012,0.0836,0.2261,2.3097,2.6903,-0.00000,0.00000,0.20235,-0.00000,-0.073,-2.406,9.623,2.402,0.256,116.939,358.061
0,6,5.000,0.500,2.500,cruise,14000.0,11000.0,208.637,86.895,26.069,9.022,9.916,3.781,6.048,17.921,9.600,0.305,7.148,1.144,3.200,0.910,0.625,118.700,1.315,0.01626,0.00801,23.836,2.350,2.350,1112.878,0.272,0.215,60112,0.918,0.0058,0.0061,0.0010,0.0771,0.2086,2.2857,2.7143,-0.00000,0.00000,0.20235,-0.00000,-1.390,-2.388,8.321,2.282,0.256,93.700,381.300
0,6,5.000,0.600,3.000,high_thrust,12923.3,11000.0,251.845,101.701,30.510,10.886,10.370,2.665,6.048,19.291,9.600,0.305,7.148,1.144,3.200,1.050,0.441,143.221,1.587,0.02144,0.00955,29.021,2.836,2.836,1027.293,0.251,0.215,55505,0.896,0.0058,0.0072,0.0012,0.0853,0.2454,2.3307,2.6693,-0.00000,0.00000,0.20235,-0.00000,-0.002,-3.505,9.691,2.408,0.256,118.221,356.779
0,6,5.000,0.600,3.000,balanced,13689.9,11000.0,259.955,105.818,31.745,10.889,10.371,4.011,6.048,19.294,9.600,0.305,7.148,1.144,3.200,1.050,0.663,143.269,1.587,0.02092,0.00998,29.995,2.927,2.927,1088.231,0.266,0.215,58786,0.912,0.0058,0.0074,0.0013,0.0868,0.2550,2.3418,2.6582,-0.00000,0.00000,0.20235,-0.00000,0.000,-2.158,9.694,2.408,0.256,118.269,356.731
0,6,5.000,0.600,3.000,cruise,14000.0,11000.0,239.829,98.970,29.691,9.616,10.050,4.030,6.048,18.372,9.600,0.305,7.148,1.144,3.200,0.957,0.666,126.521,1.402,0.01881,0.00927,27.580,2.701,2.701,1112.878,0.272,0.215,60112,0.918,0.0058,0.0069,0.0011,0.0831,0.2379,2.3210,2.6790,-0.00000,0.00000,0.20235,-0.00000,-0.936,-2.139,8.772,2.326,0.256,101.521,373.479
0,6,5.000,0.700,3.500,high_thrust,12654.8,11000.0,264.599,113.737,34.121,10.890,10.371,2.812,6.048,19.294,9.600,0.305,7.148,1.144,3.200,1.050,0.465,143.272,1.587,0.02305,0.01081,30.552,2.980,2.980,1005.945,0.246,0.215,54356,0.891,0.0058,0.0075,0.0013,0.0878,0.2716,2.3593,2.6407,-0.00000,0.00000,0.20235,-0.00000,0.000,-3.357,9.694,2.408,0.256,118.272,356.728
0,6,5.000,0.700,3.500,balanced,13392.1,11000.0,272.576,118.394,35.518,10.893,10.372,4.233,6.048,19.297,9.600,0.305,7.148,1.144,3.200,1.050,0.700,143.317,1.588,0.02247,0.01129,31.509,3.070,3.070,1064.554,0.260,0.215,57511,0.906,0.0058,0.0077,0.0013,0.0892,0.2822,2.3715,2.6285,-0.00000,0.00000,0.20235,-0.00000,0.003,-1.936,9.696,2.408,0.256,118.317,356.683
0,6,5.000,0.700,3.500,cruise,14000.0,11000.0,269.994,110.648,33.194,10.149,10.179,4.254,6.048,18.765,9.600,0.305,7.148,1.144,3.200,0.997,0.703,133.535,1.480,0.02128,0.01048,31.199,3.040,3.040,1112.878,0.272,0.215,60112,0.918,0.0058,0.0076,0.0013,0.0888,0.2663,2.3551,2.6449,-0.00000,0.00000,0.20235,-0.00000,-0.539,-1.916,9.165,2.362,0.256,108.535,366.465
0,6,5.000,0.800,4.000,high_thrust,12425.3,11000.0,276.067,125.432,37.630,10.888,10.370,2.947,6.048,19.293,9.600,0.305,7.148,1.144,3.200,1.050,0.487,143.254,1.587,0.02454,0.01203,31.928,3.109,3.109,987.702,0.241,0.215,53375,0.886,0.0059,0.0078,0.0014,0.0899,0.2969,2.3868,2.6132,-0.00000,0.00000,0.20235,-0.00000,-0.001,-3.222,9.693,2.408,0.256,118.254,356.746
0,6,5.000,0.800,4.000,balanced,13138.2,11000.0,283.931,130.614,39.184,10.893,10.372,4.436,6.048,19.297,9.600,0.305,7.148,1.144,3.200,1.050,0.733,143.315,1.588,0.02389,0.01256,32.872,3.197,3.197,1044.371,0.255,0.215,56425,0.901,0.0059,0.0080,0.0014,0.0914,0.3086,2.3999,2.6001,-0.00000,0.00000,0.20235,-0.00000,0.003,-1.734,9.696,2.408,0.256,118.315,356.685
0,6,5.000,0.800,4.000,cruise,14000.0,11000.0,299.305,121.994,36.598,10.635,10.303,4.457,6.048,19.114,9.600,0.305,7.148,1.144,3.200,1.032,0.737,139.924,1.550,0.02368,0.01167,34.717,3.371,3.371,1112.878,0.272,0.215,60112,0.918,0.0059,0.0084,0.0015,0.0942,0.2939,2.3881,2.6119,-0.00000,0.00000,0.20235,-0.00000,-0.184,-1.712,9.514,2.393,0.256,114.924,360.076
0,6,5.000,0.900,4.500,high_thrust,12230.0,11000.0,286.877,136.838,41.051,10.894,10.372,3.071,6.048,19.297,9.600,0.305,7.148,1.144,3.200,1.050,0.508,143.329,1.588,0.02594,0.01321,33.225,3.231,3.231,972.177,0.237,0.215,52539,0.881,0.0059,0.0081,0.0014,0.0920,0.3215,2.4135,2.5865,-0.00000,0.00000,0.20235,-0.00000,0.003,-3.098,9.697,2.408,0.256,118.329,356.671
0,6,5.000,0.900,4.500,balanced,12918.5,11000.0,294.361,142.532,42.760,10.892,10.371,4.622,6.048,19.296,9.600,0.305,7.148,1.144,3.200,1.050,0.764,143.310,1.588,0.02522,0.01381,34.123,3.315,3.315,1026.904,0.251,0.215,55484,0.896,0.0059,0.0082,0.0015,0.0934,0.3341,2.4275,2.5725,-0.00000,0.00000,0.20235,-0.00000,0.002,-1.547,9.696,2.408,0.256,118.310,356.690
0,6,5.000,0.900,4.500,cruise,13895.0,11000.0,319.993,133.061,39.918,10.885,10.369,4.645,6.048,19.291,9.600,0.305,7.148,1.144,3.200,1.050,0.768,143.212,1.587,0.02556,0.01282,37.199,3.604,3.604,1104.533,0.270,0.215,59663,0.916,0.0059,0.0089,0.0016,0.0981,0.3195,2.4175,2.5825,-0.00000,0.00000,0.20235,-0.00000,-0.003,-1.524,9.691,2.408,0.256,118.212,356.788
0,6,5.500,0.400,2.200,high_thrust,11268.1,11000.0,198.676,133.781,40.134,10.570,10.071,4.653,6.048,17.698,9.208,0.335,7.148,1.144,3.200,1.050,0.769,114.930,1.541,0.01919,0.01289,22.641,2.237,2.237,895.713,0.241,0.236,58569,0.911,0.0074,0.0058,0.0009,0.0846,0.3007,2.3853,2.6147,0.00000,0.00000,0.18330,0.00000,-0.005,-1.516,8.490,2.334,0.256,89.930,385.070
0,6,5.500,0.400,2.200,balanced,11912.6,11000.0,204.174,133.475,40.043,10.573,10.072,5.950,6.048,17.700,9.208,0.335,7.148,1.144,3.200,1.050,0.984,114.966,1.541,0.01868,0.01286,23.301,2.299,2.299,946.947,0.254,0.236,61905,0.926,0.0074,0.0059,0.0009,0.0856,0.3010,2.3866,2.6134,0.00000,0.00000,0.18330,0.00000,-0.002,-0.219,8.493,2.334,0.256,89.966,385.034
0,6,5.500,0.400,2.200,cruise,12820.8,11000.0,222.013,122.738,36.821,10.573,10.071,5.740,6.048,17.700,9.208,0.335,7.148,1.144,3.200,1.050,0.949,114.960,1.541,0.01895,0.01174,25.442,2.500,2.500,1019.142,0.274,0.236,66608,0.947,0.0074,0.0064,0.0010,0.0890,0.2825,2.3715,2.6285,0.00000,0.00000,0.18330,0.00000,-0.002,-0.429,8.492,2.334,0.256,89.960,385.040
0,6,5.500,0.500,2.750,high_thrust,10931.2,11000.0,213.212,157.973,47.392,10.570,10.071,5.031,6.048,17.698,9.208,0.335,7.148,1.144,3.200,1.050,0.832,114.929,1.541,0.02130,0.01541,24.385,2.401,2.401,868.931,0.233,0.236,56825,0.902,0.0074,0.0062,0.0010,0.0874,0.3515,2.4389,2.5611,0.00000,0.00000,0.18330,0.00000,-0.005,-1.138,8.490,2.334,0.256,89.929,385.071
0,6,5.500,0.500,2.750,balanced,11541.5,10857.4,218.626,150.605,45.181,10.580,10.073,6.168,6.048,17.705,9.208,0.335,7.148,1.144,3.200,1.050,1.020,115.036,1.542,0.02071,0.01484,25.035,2.462,2.462,917.449,0.246,0.233,59984,0.917,0.0074,0.0063,0.0010,0.0884,0.3376,2.4261,2.5739,0.00000,0.00000,0.18330,0.00000,0.003,-0.001,8.497,2.334,0.256,90.036,384.964
1,6,5.500,0.500,2.750,cruise,12410.6,10978.5,237.344,143.836,43.151,10.576,10.072,6.172,6.048,17.702,9.208,0.335,7.148,1.144,3.200,1.050,1.020,115.000,1.542,0.02099,0.01397,27.281,2.673,2.673,986.538,0.265,0.236,64484,0.937,0.0074,0.0068,0.0011,0.0920,0.3272,2.4192,2.5808,0.00000,0.00000,0.18330,0.00000,0.000,0.003,8.495,2.334,0.256,90.000,385.000
0,6,5.500,0.600,3.300,high_thrust,10667.5,11000.0,226.168,181.210,54.363,10.577,10.072,5.362,6.048,17.703,9.208,0.335,7.148,1.144,3.200,1.050,0.887,115.005,1.542,0.02322,0.01784,25.940,2.547,2.547,847.971,0.228,0.236,55461,0.896,0.0074,0.0065,0.0011,0.0899,0.4001,2.4901,2.5099,0.00000,0.00000,0.18330,0.00000,0.001,-0.807,8.495,2.334,0.256,90.005,384.995
0,6,5.500,0.600,3.300,balanced,11243.7,10646.5,230.993,161.174,48.352,10.575,10.072,6.167,6.048,17.702,9.208,0.335,7.148,1.144,3.200,1.050,1.020,114.990,1.542,0.02252,0.01627,26.519,2.601,2.601,893.772,0.240,0.229,58443,0.910,0.0074,0.0066,0.0011,0.0908,0.3608,2.4517,2.5483,0.00000,0.00000,0.18330,0.00000,-0.000,-0.002,8.494,2.334,0.256,89.990,385.010
0,6,5.500,0.600,3.300,cruise,12083.5,10732.4,250.557,152.816,45.845,10.574,10.072,6.166,6.048,17.701,9.208,0.335,7.148,1.144,3.200,1.050,1.019,114.979,1.541,0.02281,0.01525,28.867,2.822,2.822,960.532,0.258,0.231,62790,0.930,0.0074,0.0071,0.0012,0.0945,0.3474,2.4419,2.5581,0.00000,0.00000,0.18330,0.00000,-0.001,-0.003,8.493,2.334,0.256,89.979,385.021
0,6,5.500,0.700,3.850,high_thrust,10447.8,11000.0,237.605,203.680,61.104,10.576,10.072,5.660,6.048,17.702,9.208,0.335,7.148,1.144,3.200,1.050,0.936,114.992,1.542,0.02496,0.02018,27.313,2.676,2.676,830.505,0.223,0.236,54324,0.890,0.0074,0.0068,0.0011,0.0922,0.4470,2.5391,2.4609,0.00000,0.00000,0.18330,0.00000,-0.000,-0.510,8.494,2.334,0.256,89.992,385.008
0,6,5.500,0.700,3.850,balanced,10999.5,10474.6,242.123,170.873,51.262,10.574,10.072,6.168,6.048,17.701,9.208,0.335,7.148,1.144,3.200,1.050,1.020,114.980,1.541,0.02418,0.01760,27.855,2.727,2.727,874.365,0.235,0.225,57179,0.904,0.0074,0.0069,0.0012,0.0930,0.3821,2.4751,2.5249,0.00000,0.00000,0.18330,0.00000,-0.001,-0.002,8.493,2.334,0.256,89.980,385.020
0,6,5.500,0.700,3.850,cruise,11814.9,10537.1,262.409,161.281,48.384,10.575,10.072,6.172,6.048,17.701,9.208,0.335,7.148,1.144,3.200,1.050,1.021,114.983,1.541,0.02448,0.01645,30.289,2.955,2.955,939.185,0.252,0.227,61400,0.924,0.0074,0.0074,0.0013,0.0968,0.3663,2.4631,2.5369,0.00000,0.00000,0.18330,0.00000,-0.001,0.003,8.493,2.334,0.256,89.983,385.017
0,6,5.500,0.800,4.400,high_thrust,10262.2,11000.0,248.069,225.516,67.655,10.576,10.072,5.931,6.048,17.702,9.208,0.335,7.148,1.144,3.200,1.050,0.981,114.992,1.542,0.02658,0.02245,28.568,2.794,2.794,815.756,0.219,0.236,53364,0.886,0.0074,0.0071,0.0012,0.0942,0.4924,2.5866,2.4134,0.00000,0.00000,0.18330,0.00000,-0.000,-0.239,8.494,2.334,0.256,89.992,385.008
1,6,5.500,0.800,4.400,balanced,10794.4,10330.1,252.365,179.871,53.961,10.578,10.072,6.169,6.048,17.703,9.208,0.335,7.148,1.144,3.200,1.050,1.020,115.014,1.542,0.02573,0.01884,29.084,2.842,2.842,858.063,0.230,0.222,56118,0.899,0.0074,0.0072,0.0012,0.0950,0.4018,2.4968,2.5032,0.00000,0.00000,0.18330,0.00000,0.001,0.000,8.495,2.334,0.256,90.014,384.986
0,6,5.500,0.800,4.400,cruise,11585.4,10365.2,273.010,168.688,50.606,10.571,10.071,6.166,6.048,17.699,9.208,0.335,7.148,1.144,3.200,1.050,1.020,114.938,1.541,0.02601,0.01754,31.561,3.074,3.074,920.942,0.247,0.223,60212,0.918,0.0074,0.0077,0.0013,0.0988,0.3829,2.4817,2.5183,0.00000,0.00000,0.18330,0.00000,-0.004,-0.003,8.491,2.334,0.256,89.938,385.062
0,6,5.500,0.900,4.950,high_thrust,10101.1,10994.1,257.661,246.289,73.887,10.573,10.072,6.165,6.048,17.701,9.208,0.335,7.148,1.144,3.200,1.050,1.019,114.969,1.541,0.02810,0.02463,29.719,2.902,2.902,802.947,0.216,0.236,52530,0.881,0.0074,0.0073,0.0012,0.0960,0.5355,2.6316,2.3684,0.00000,0.00000,0.18330,0.00000,-0.002,-0.004,8.493,2.334,0.256,89.969,385.031
0,6,5.500,0.900,4.950,balanced,10613.8,10205.1,261.526,188.252,56.476,10.572,10.071,6.170,6.048,17.700,9.208,0.335,7.148,1.144,3.200,1.050,1.020,114.956,1.541,0.02716,0.02002,30.183,2.945,2.945,843.702,0.227,0.220,55183,0.895,0.0074,0.0074,0.0013,0.0968,0.4201,2.5169,2.4831,0.00000,0.00000,0.18330,0.00000,-0.003,0.000,8.492,2.334,0.256,89.956,385.044
0,6,5.500,0.900,4.950,cruise,11390.1,10220.7,282.996,175.778,52.733,10.574,10.072,6.167,6.048,17.701,9.208,0.335,7.148,1.144,3.200,1.050,1.020,114.976,1.541,0.02747,0.01859,32.760,3.187,3.187,905.416,0.243,0.220,59201,0.914,0.0074,0.0080,0.0014,0.1008,0.3987,2.4995,2.5005,0.00000,0.00000,0.18330,0.00000,-0.001,-0.002,8.493,2.334,0.256,89.976,385.024
0,6,6.000,0.400,2.400,high_thrust,9485.8,10271.5,181.913,173.180,51.954,10.359,9.866,6.174,6.048,16.431,8.868,0.366,7.148,1.144,3.200,1.050,1.021,94.646,1.510,0.02077,0.01820,20.630,2.049,2.049,754.041,0.221,0.241,58700,0.911,0.0092,0.0053,0.0008,0.0922,0.3767,2.4688,2.5312,0.00000,0.00000,0.16425,0.00000,-0.000,0.004,7.563,2.268,0.256,69.646,405.354
1,6,6.000,0.400,2.400,balanced,9983.9,9591.8,185.272,135.105,40.531,10.364,9.867,6.173,6.048,16.434,8.868,0.366,7.148,1.144,3.200,1.050,1.021,94.695,1.511,0.02012,0.01495,21.033,2.086,2.086,793.632,0.233,0.225,61767,0.925,0.0092,0.0054,0.0008,0.0928,0.3011,2.3939,2.6061,0.00000,0.00000,0.16425,0.00000,0.004,0.003,7.566,2.268,0.256,69.695,405.305
0,6,6.000,0.400,2.400,cruise,10721.2,9642.6,200.483,127.386,38.216,10.365,9.867,6.168,6.048,16.434,8.868,0.366,7.148,1.144,3.200,1.050,1.020,94.697,1.511,0.02036,0.01395,22.858,2.258,2.258,852.241,0.250,0.226,66309,0.945,0.0092,0.0058,0.0009,0.0957,0.2882,2.3839,2.6161,0.00000,0.00000,0.16425,0.00000,0.005,-0.001,7.566,2.268,0.256,69.697,405.303
0,6,6.000,0.500,3.000,high_thrust,9207.5,10091.8,195.405,191.387,57.416,10.361,9.866,6.169,6.048,16.432,8.868,0.366,7.148,1.144,3.200,1.050,1.020,94.663,1.510,0.02307,0.02060,22.249,2.201,2.201,731.917,0.215,0.237,56986,0.903,0.0092,0.0057,0.0009,0.0948,0.4153,2.5102,2.4898,0.00000,0.00000,0.16425,0.00000,0.001,-0.000,7.564,2.268,0.256,69.663,405.337
0,6,6.000,0.500,3.000,balanced,9671.4,9369.1,198.149,146.860,44.058,10.359,9.866,6.168,6.048,16.431,8.868,0.366,7.148,1.144,3.200,1.050,1.020,94.647,1.510,0.02229,0.01674,22.578,2.231,2.231,768.791,0.225,0.220,59843,0.917,0.0092,0.0058,0.0009,0.0954,0.3267,2.4221,2.5779,0.00000,0.00000,0.16425,0.00000,0.000,-0.002,7.563,2.268,0.256,69.647,405.353
0,6,6.000,0.500,3.000,cruise,10374.5,9388.7,213.967,137.499,41.250,10.355,9.865,6.171,6.048,16.428,8.868,0.366,7.148,1.144,3.200,1.050,1.020,94.607,1.509,0.02253,0.01556,24.476,2.410,2.410,824.683,0.242,0.220,64173,0.936,0.0092,0.0062,0.0010,0.0984,0.3107,2.4090,2.5910,0.00000,0.00000,0.16425,0.00000,-0.004,0.002,7.560,2.268,0.256,69.607,405.393
0,6,6.000,0.600,3.600,high_thrust,8987.8,9951.2,207.297,207.987,62.396,10.363,9.866,6.165,6.048,16.433,8.868,0.366,7.148,1.144,3.200,1.050,1.019,94.686,1.511,0.02515,0.02280,23.758,2.342,2.342,714.451,0.209,0.233,55634,0.897,0.0092,0.0060,0.0010,0.0973,0.4505,2.5478,2.4522,0.00000,0.00000,0.16425,0.00000,0.003,-0.005,7.566,2.268,0.256,69.686,405.314
1,6,6.000,0.600,3.600,balanced,9427.2,9197.3,209.628,157.598,47.279,10.363,9.866,6.171,6.048,16.433,8.868,0.366,7.148,1.144,3.200,1.050,1.020,94.685,1.511,0.02427,0.01839,23.955,2.361,2.361,749.384,0.220,0.216,58339,0.910,0.0092,0.0061,0.0010,0.0976,0.3501,2.4478,2.5522,0.00000,0.00000,0.16425,0.00000,0.003,0.002,7.566,2.268,0.256,69.685,405.315
0,6,6.000,0.600,3.600,cruise,10106.0,9185.5,226.132,146.330,43.899,10.361,9.866,6.167,6.048,16.432,8.868,0.366,7.148,1.144,3.200,1.050,1.020,94.664,1.510,0.02451,0.01701,25.936,2.547,2.547,803.335,0.235,0.216,62519,0.929,0.0092,0.0065,0.0011,0.1008,0.3303,2.4311,2.5689,0.00000,0.00000,0.16425,0.00000,0.002,-0.002,7.564,2.268,0.256,69.664,405.336
0,6,6.000,0.700,4.200,high_thrust,8807.1,9837.9,217.999,223.503,67.051,10.366,9.867,6.165,6.048,16.435,8.868,0.366,7.148,1.144,3.200,1.051,1.019,94.708,1.511,0.02706,0.02487,25.620,2.517,2.517,700.090,0.205,0.231,54522,0.891,0.0092,0.0064,0.0011,0.1003,0.4833,2.5837,2.4163,0.00000,0.00000,0.16425,0.00000,0.005,-0.005,7.567,2.268,0.256,69.708,405.292
0,6,6.000,0.700,4.200,balanced,9222.2,9056.6,219.595,167.434,50.230,10.355,9.865,6.174,6.048,16.429,8.868,0.366,7.148,1.144,3.200,1.050,1.021,94.614,1.510,0.02604,0.01992,25.151,2.473,2.473,733.082,0.215,0.213,57077,0.904,0.0092,0.0063,0.0010,0.0996,0.3715,2.4711,2.5289,0.00000,0.00000,0.16425,0.00000,-0.003,0.005,7.561,2.268,0.256,69.614,405.386
0,6,6.000,0.700,4.200,cruise,9881.3,9021.5,236.741,154.486,46.346,10.358,9.865,6.170,6.048,16.430,8.868,0.366,7.148,1.144,3.200,1.050,1.020,94.634,1.510,0.02629,0.01835,27.209,2.666,2.666,785.481,0.230,0.212,61136,0.922,0.0092,0.0068,0.0011,0.1028,0.3484,2.4513,2.5487,0.00000,0.00000,0.16425,0.00000,-0.001,0.001,7.562,2.268,0.256,69.634,405.366
0,6,6.000,0.800,4.800,high_thrust,8650.9,9744.1,227.480,238.199,71.460,10.357,9.865,6.169,6.048,16.430,8.868,0.366,7.148,1.144,3.200,1.050,1.020,94.628,1.510,0.02881,0.02684,27.384,2.682,2.682,687.669,0.202,0.229,53560,0.887,0.0092,0.0068,0.0011,0.1032,0.5143,2.6175,2.3825,0.00000,0.00000,0.16425,0.00000,-0.002,-0.001,7.562,2.268,0.256,69.628,405.372
0,6,6.000,0.800,4.800,balanced,9051.3,8935.5,228.873,176.374,52.912,10.356,9.865,6.170,6.048,16.429,8.868,0.366,7.148,1.144,3.200,1.050,1.020,94.623,1.510,0.02771,0.02134,26.265,2.577,2.577,719.497,0.211,0.210,56024,0.899,0.0092,0.0066,0.0011,0.1014,0.3909,2.4923,2.5077,0.00000,0.00000,0.16425,0.00000,-0.002,0.001,7.562,2.268,0.256,69.623,405.377
0,6,6.000,0.800,4.800,cruise,9690.9,8880.9,246.350,161.865,48.560,10.354,9.865,6.168,6.048,16.428,8.868,0.366,7.148,1.144,3.200,1.050,1.020,94.603,1.509,0.02795,0.01960,28.362,2.774,2.774,770.343,0.226,0.209,59963,0.917,0.0092,0.0070,0.0012,0.1047,0.3648,2.4695,2.5305,0.00000,0.00000,0.16425,0.00000,-0.004,-0.001,7.560,2.268,0.256,69.603,405.397
0,6,6.000,0.900,5.400,high_thrust,8519.0,9662.1,236.523,251.947,75.584,10.359,9.866,6.167,6.048,16.431,8.868,0.366,7.148,1.144,3.200,1.050,1.020,94.651,1.510,0.03047,0.02869,29.034,2.837,2.837,677.189,0.199,0.227,52749,0.883,0.0093,0.0072,0.0012,0.1058,0.5433,2.6492,2.3508,0.00000,0.00000,0.16425,0.00000,0.000,-0.002,7.563,2.268,0.256,69.651,405.349
1,6,6.000,0.900,5.400,balanced,8904.8,8834.0,237.529,184.947,55.484,10.361,9.866,6.174,6.048,16.432,8.868,0.366,7.148,1.144,3.200,1.050,1.021,94.666,1.510,0.02928,0.02269,27.303,2.675,2.675,707.853,0.207,0.208,55123,0.894,0.0093,0.0068,0.0011,0.1031,0.4095,2.5126,2.4874,0.00000,0.00000,0.16425,0.00000,0.002,0.005,7.564,2.268,0.256,69.666,405.334
0,6,6.000,0.900,5.400,cruise,9529.8,8759.8,255.483,168.739,50.622,10.361,9.866,6.167,6.048,16.432,8.868,0.366,7.148,1.144,3.200,1.050,1.020,94.662,1.510,0.02952,0.02077,29.458,2.877,2.877,757.535,0.222,0.206,58971,0.913,0.0093,0.0073,0.0012,0.1065,0.3801,2.4866,2.5134,0.00000,0.00000,0.16425,0.00000,0.001,-0.003,7.564,2.268,0.256,69.662,405.338
