mode,sweep_type,velocity_mps,alpha_deg,cl,cl_required,cm,tail_cl,wing_profile_drag_n,wing_induced_drag_n,htail_drag_n,vtail_drag_n,fuselage_drag_n,total_drag_n,power_w,rpm,thrust_required_n,thrust_available_n,rpm_feasible,trim_feasible,added_drag_required_n,blown_effective_velocity_mps
flaps_down,velocity,14.5,13.063829787234045,0.19649339730093707,0.5439394307068843,-0.29177238771758096,nan,28.603393135534358,5.111395628386841,0.5520152022372706,0.210950214798776,1.416559375,35.89431355595725,nan,12440.0,35.82606153519341,21.365855867060834,0.0,0.0,0.0,29.58570996700322
flaps_down,velocity,14.75,13.063829787234045,0.19312490965219745,0.5256570654691063,-0.29177238771758096,nan,29.098503074033506,4.93959634986881,0.5712143040986739,0.21828706828612937,1.46582734375,36.29342814003712,nan,12440.0,36.47856871254526,21.248972519941198,0.0,0.0,0.0,29.79438968421732
flaps_down,velocity,15.0,13.063829787234045,0.18983845189485338,0.5082811791383219,-0.29177238771758096,nan,29.598434762016684,4.776315248303703,0.5907415957354858,0.22574933807241185,1.5159375,36.70717844412828,nan,12440.0,37.14957701735845,21.13208917282155,0.0,0.0,0.0,30.002955599901927
flaps_down,velocity,15.25,13.063829787234045,0.18663154983675323,0.491752820450943,-0.29177238771758096,nan,30.1031826758232,4.620998359014602,0.6105970771477063,0.23333702415762347,1.56688984375,37.135004979893125,nan,12440.0,37.857705251842745,21.015205825701916,0.0,0.0,0.0,30.211406768572026
flaps_down,velocity,15.5,13.063829787234045,0.18350181442602023,0.47601775361549403,-0.29177238771758096,nan,30.6127412281489,4.473136028588276,0.6307807483353355,0.24105012654176428,1.6186843750000002,37.576392506614276,nan,12440.0,38.595932505329166,20.898322478582273,0.0,0.0,0.0,30.419742231577494
flaps_down,velocity,15.75,13.063829787234045,0.18044693867460798,0.4610260128238748,-0.29177238771758096,nan,31.12710476691008,4.332258728620138,0.6512926092983731,0.24888864522483412,1.67132109375,38.030865843803426,nan,12440.0,39.3544820947342,20.781439131462633,0.0,0.0,0.0,30.627961016845052
flaps_down,velocity,16.0,13.063829787234045,0.1774646946827652,0.44673150510204074,-0.29177238771758096,nan,31.646267574080188,4.197933323704426,0.6721326600368194,0.25685258020683305,1.7248,38.497986138028274,nan,12440.0,40.13996495517901,20.66455578434299,0.0,0.0,0.0,30.83606213861364
flaps_down,alpha,4.0,-4.0,0.899968074688977,7.147704081632652,-0.17883637464245714,nan,6.276184709279885,3.759230019588412,0.04200829125230121,0.016053286262927065,0.1078,10.201276306383525,164.10500292968752,8065.458984375,10.655289334587449,10.653962364398,1.0,1.0,0.4526860580144749,14.65273652780794
flaps_down,alpha,4.0,-3.75,0.899968074688977,7.147704081632652,-0.18123315149712577,nan,6.276184709279885,3.7606990703046144,0.04200829125230121,0.016053286262927065,0.1078,10.202745357099728,164.10500292968752,8065.458984375,10.658676576397818,10.653962364398,1.0,1.0,0.45121700729827197,14.65273652780794
flaps_down,alpha,4.0,-3.5,0.8992751194666954,7.147704081632652,-0.18361563362088118,nan,6.281033775944071,3.7594540766519136,0.04200829125230121,0.016053286262927065,0.1078,10.206349430111212,164.36092285156252,8069.580078125,10.660169053963177,10.665919432655567,1.0,1.0,0.4595700025443552,14.65871269773987
flaps_down,alpha,4.0,-3.25,0.8992751194666954,7.147704081632652,-0.18597980674493678,nan,6.281033775944071,3.7609796853945667,0.04200829125230121,0.016053286262927065,0.1078,10.207875038853865,164.36092285156252,8069.580078125,10.661688324951815,10.665919432655567,1.0,1.0,0.4580443938017016,14.65871269773987
flaps_down,alpha,4.0,-3.0,0.8992751194666954,7.147704081632652,-0.18832493634906902,nan,6.281033775944071,3.7625279078726876,0.04200829125230121,0.016053286262927065,0.1078,10.209423261331986,164.36092285156252,8069.580078125,10.665173329486697,10.665919432655567,1.0,1.0,0.45649617132358067,14.65871269773987
flaps_down,alpha,4.0,-2.75,0.8992751194666954,7.147704081632652,-0.1906531436122981,nan,6.281033775944071,3.764098637034509,0.04200829125230121,0.016053286262927065,0.1078,10.210993990493808,164.36092285156252,8069.580078125,10.66674422123147,10.665919432655567,1.0,1.0,0.454925442161759,14.65871269773987
flaps_down,alpha,4.0,-2.5,0.8992751194666954,7.147704081632652,-0.19296388935285708,nan,6.281033775944071,3.7656902790989992,0.04200829125230121,0.016053286262927065,0.1078,10.212585632558298,164.36092285156252,8069.580078125,10.67028896297418,10.665919432655567,1.0,1.0,0.4533338000972691,14.65871269773987
flaps_down,alpha,4.0,-2.25,0.8985832966015798,7.147704081632652,-0.19525665310634693,nan,6.2858823792860905,3.7645776631999004,0.04200829125230121,0.016053286262927065,0.1078,10.216321620001219,164.6168427734375,8073.701171875,10.671906301426429,10.677877187328937,1.0,1.0,0.46155556732771785,14.664685861589833
flaps_down,alpha,4.0,-2.0,0.8985832966015798,7.147704081632652,-0.19752408122102957,nan,6.2858823792860905,3.7662033077477512,0.04200829125230121,0.016053286262927065,0.1078,10.21794726454907,164.6168427734375,8073.701171875,10.675498117705818,10.677877187328937,1.0,1.0,0.45992992277986744,14.664685861589833
flaps_down,alpha,4.0,-1.75,0.8985832966015798,7.147704081632652,-0.19977152298391537,nan,6.2858823792860905,3.767843572726631,0.04200829125230121,0.016053286262927065,0.1078,10.219587529527951,164.6168427734375,8073.701171875,10.677147892902706,10.677877187328937,1.0,1.0,0.45828965780098585,14.664685861589833
flaps_down,alpha,4.0,-1.5,0.8985832966015798,7.147704081632652,-0.20199915213890843,nan,6.2858823792860905,3.7694973865094163,0.04200829125230121,0.016053286262927065,0.1078,10.221241343310735,164.6168427734375,8073.701171875,10.680783318034988,10.677877187328937,1.0,1.0,0.45663584401820145,14.664685861589833
flaps_down,alpha,4.0,-1.25,0.8978926032312537,7.147704081632652,-0.20420660821658193,nan,6.290730519998017,3.7684553558754845,0.04200829125230121,0.016053286262927065,0.1078,10.22504745338873,164.87276269531253,8077.822265625,10.68444169742623,10.689835627367543,1.0,1.0,0.464788173978814,14.670656023881675
flaps_down,alpha,4.0,-1.0,0.8978926032312537,7.147704081632652,-0.2063910715900102,nan,6.290730519998017,3.770132039270314,0.04200829125230121,0.016053286262927065,0.1078,10.22672413678356,164.87276269531253,8077.822265625,10.68613484398635,10.689835627367543,1.0,1.0,0.4631114905839837,14.670656023881675
flaps_down,alpha,4.0,-0.75,0.8978926032312537,7.147704081632652,-0.20854891349919755,nan,6.290730519998017,3.7718119370964653,0.04200829125230121,0.016053286262927065,0.1078,10.22840403460971,164.87276269531253,8077.822265625,10.689819171823268,10.689835627367543,1.0,1.0,0.4614315927578332,14.670656023881675
flaps_down,alpha,4.0,-0.5,0.8978926032312537,7.147704081632652,-0.2106853382968701,nan,6.290730519998017,3.7734987233382915,0.04200829125230121,0.016053286262927065,0.1078,10.230090820851537,164.87276269531253,8077.822265625,10.691527437610654,10.689835627367543,1.0,1.0,0.4597448065160066,14.670656023881675
flaps_down,alpha,4.0,-0.25,0.8978926032312537,7.147704081632652,-0.21280011601315896,nan,6.290730519998017,3.775191037047935,0.04200829125230121,0.016053286262927065,0.1078,10.23178313456118,164.87276269531253,8077.822265625,10.695238286266719,10.689835627367543,1.0,1.0,0.4580524928063632,14.670656023881675
flaps_down,alpha,4.0,0.0,0.8972030365032104,7.147704081632652,-0.21489302884183556,nan,6.295578198769976,3.774197244388344,0.04200829125230121,0.016053286262927065,0.1078,10.235637020673549,165.12868261718754,8081.943359375,10.698963427976246,10.70179475172295,1.0,1.0,0.4661577310494014,14.676623189127648
flaps_down,alpha,4.0,0.25,0.8972030365032104,7.147704081632652,-0.2169579395115641,nan,6.295578198769976,3.7758928039344943,0.04200829125230121,0.016053286262927065,0.1078,10.237332580219698,165.12868261718754,8081.943359375,10.700686034626216,10.70179475172295,1.0,1.0,0.46446217150325175,14.676623189127648
flaps_down,alpha,4.0,0.5,0.8972030365032104,7.147704081632652,-0.21899780209306494,nan,6.295578198769976,3.777586700063816,0.04200829125230121,0.016053286262927065,0.1078,10.23902647634902,165.12868261718754,8081.943359375,10.70441919425802,10.70179475172295,1.0,1.0,0.4627682753739304,14.676623189127648
flaps_down,alpha,4.0,0.75,0.8965145935747686,7.147704081632652,-0.22101508235431644,nan,6.300425416290178,3.7766020717988487,0.04200829125230121,0.016053286262927065,0.1078,10.242889065604254,165.3846025390625,8086.064453125,10.708161801281605,10.713754559348864,1.0,1.0,0.4708654937446095,14.682587361828475
flaps_down,alpha,4.0,1.0,0.8965145935747686,7.147704081632652,-0.22300964849003552,nan,6.300425416290178,3.778296847083098,0.04200829125230121,0.016053286262927065,0.1078,10.244583840888504,165.3846025390625,8086.064453125,10.712059466734596,10.713754559348864,1.0,1.0,0.46917071846035974,14.682587361828475
flaps_down,alpha,4.0,1.25,0.8965145935747686,7.147704081632652,-0.2249806997805902,nan,6.300425416290178,3.7799883481513787,0.04200829125230121,0.016053286262927065,0.1078,10.246275341956785,165.3846025390625,8086.064453125,10.7137860054359,10.713754559348864,1.0,1.0,0.46747921739207854,14.682587361828475
flaps_down,alpha,4.0,1.5,0.8965145935747686,7.147704081632652,-0.22692061579254635,nan,6.300425416290178,3.781666932773333,0.04200829125230121,0.016053286262927065,0.1078,10.24795392657874,165.3846025390625,8086.064453125,10.717699880361979,10.713754559348864,1.0,1.0,0.46580063277012407,14.682587361828475
flaps_down,alpha,4.0,1.75,0.8958272716130286,7.147704081632652,-0.2288373784224761,nan,6.30527217324491,3.780675867342829,0.04200829125230121,0.016053286262927065,0.1078,10.251809618102968,165.64052246093752,8090.185546875,10.72161864884333,10.725715049201128,1.0,1.0,0.4739054310981601,14.688548546473369
flaps_down,alpha,4.0,2.0,0.8958272716130286,7.147704081632652,-0.23073091142624633,nan,6.30527217324491,3.782345526336776,0.04200829125230121,0.016053286262927065,0.1078,10.253479277096915,165.64052246093752,8090.185546875,10.723327296717365,10.725715049201128,1.0,1.0,0.47223577210421297,14.688548546473369
flaps_down,alpha,4.0,2.25,0.8958272716130286,7.147704081632652,-0.23260114322932,nan,6.30527217324491,3.784008070095701,0.04200829125230121,0.016053286262927065,0.1078,10.255141820855838,165.64052246093752,8090.185546875,10.727245337875774,10.725715049201128,1.0,1.0,0.47057322834528925,14.688548546473369
flaps_down,alpha,4.0,2.5,0.8958272716130286,7.147704081632652,-0.23444386574070555,nan,6.30527217324491,3.785657643456043,0.04200829125230121,0.016053286262927065,0.1078,10.256791394216181,165.64052246093752,8090.185546875,10.731159735651529,10.725715049201128,1.0,1.0,0.4689236549849465,14.688548546473369
flaps_down,alpha,4.0,2.75,0.8951410677948315,7.147704081632652,-0.2362582880555531,nan,6.31011847031855,3.7846408194389545,0.04200829125230121,0.016053286262927065,0.1078,10.260620867272733,165.89644238281252,8094.306640625,10.732838605746378,10.737676220237702,1.0,1.0,0.47705535296496926,14.694506747540093
flaps_down,alpha,4.0,3.0,0.8951410677948315,7.147704081632652,-0.2380491843478605,nan,6.31011847031855,3.786267346492268,0.04200829125230121,0.016053286262927065,0.1078,10.262247394326046,165.89644238281252,8094.306640625,10.736739350644303,10.737676220237702,1.0,1.0,0.47542882591165636,14.694506747540093
flaps_down,alpha,4.0,3.25,0.8951410677948315,7.147704081632652,-0.23981651783964542,nan,6.31011847031855,3.787882774368647,0.04200829125230121,0.016053286262927065,0.1078,10.263862822202425,165.89644238281252,8094.306640625,10.74063794541566,10.737676220237702,1.0,1.0,0.47381339803527744,14.694506747540093
flaps_down,alpha,4.0,3.5,0.8951410677948315,7.147704081632652,-0.24156025512631835,nan,6.31011847031855,3.7894862411955863,0.04200829125230121,0.016053286262927065,0.1078,10.265466289029366,165.89644238281252,8094.306640625,10.742288180125962,10.737676220237702,1.0,1.0,0.47220993120833654,14.694506747540093
flaps_down,alpha,4.0,3.75,0.8944559793067146,7.147704081632652,-0.24327271037691323,nan,6.3149643081935745,3.788428484591831,0.04200829125230121,0.016053286262927065,0.1078,10.269254370300633,166.1523623046875,8098.427734375,10.746163164028413,10.74963807141867,1.0,1.0,0.4803837011180363,14.700461969494988
flaps_down,alpha,4.0,4.0,0.8944559793067146,7.147704081632652,-0.24496011049932098,nan,6.3149643081935745,3.7899961819485073,0.04200829125230121,0.016053286262927065,0.1078,10.27082206765731,166.1523623046875,8098.427734375,10.750031046400027,10.74963807141867,1.0,1.0,0.47881600376135935,14.700461969494988
flaps_down,alpha,4.0,4.25,0.8944559793067146,7.147704081632652,-0.24662383810834115,nan,6.3149643081935745,3.791549271207523,0.04200829125230121,0.016053286262927065,0.1078,10.272375156916326,166.1523623046875,8098.427734375,10.751632466041814,10.74963807141867,1.0,1.0,0.4772629145023437,14.700461969494988
flaps_down,alpha,4.0,4.5,0.8944559793067146,7.147704081632652,-0.24826388908160232,nan,6.3149643081935745,3.7930869793326556,0.04200829125230121,0.016053286262927065,0.1078,10.273912865041458,166.1523623046875,8098.427734375,10.755480372841072,10.74963807141867,1.0,1.0,0.47572520637721105,14.700461969494988
flaps_down,alpha,4.0,4.75,0.8937720033448704,7.147704081632652,-0.24987817520012084,nan,6.319809687550562,3.7919786542190383,0.04200829125230121,0.016053286262927065,0.1078,10.277649919284828,166.40828222656253,8102.548828125,10.759317399591456,10.761600601706236,1.0,1.0,0.4839506824214084,14.706414216793027
flaps_down,alpha,4.0,5.0,0.8937720033448704,7.147704081632652,-0.25146184486797,nan,6.319809687550562,3.7934735465589013,0.04200829125230121,0.016053286262927065,0.1078,10.279144811624692,166.40828222656253,8102.548828125,10.760861504237578,10.761600601706236,1.0,1.0,0.48245579008154493,14.706414216793027
flaps_down,alpha,4.0,5.25,0.8937720033448704,7.147704081632652,-0.25302188948393467,nan,6.319809687550562,3.7949506421665884,0.04200829125230121,0.016053286262927065,0.1078,10.280621907232378,166.40828222656253,8102.548828125,10.764663899203084,10.761600601706236,1.0,1.0,0.4809786944738583,14.706414216793027
flaps_down,alpha,4.0,5.5,0.8930891371151033,7.147704081632652,-0.2545583429489907,nan,6.324654609068202,3.793791496969477,0.04200829125230121,0.016053286262927065,0.1078,10.284307683552907,166.6642021484375,8106.669921875,10.768455297556374,10.773563810064708,1.0,1.0,0.48925612651180117,14.712363493877842
flaps_down,alpha,4.0,5.75,0.8930891371151033,7.147704081632652,-0.2560712448405806,nan,6.324654609068202,3.7952324597449754,0.04200829125230121,0.016053286262927065,0.1078,10.285748646328406,166.6642021484375,8106.669921875,10.769946104842314,10.773563810064708,1.0,1.0,0.4878151637363022,14.712363493877842
flaps_down,alpha,4.0,6.0,0.8930891371151033,7.147704081632652,-0.257555141679169,nan,6.324654609068202,3.796646150357664,0.04200829125230121,0.016053286262927065,0.1078,10.287162336941094,166.6642021484375,8106.669921875,10.773699262755926,10.773563810064708,1.0,1.0,0.4864014731236139,14.712363493877842
flaps_down,alpha,4.0,6.25,0.8930891371151033,7.147704081632652,-0.25901223633687015,nan,6.324654609068202,3.798034452450393,0.04200829125230121,0.016053286262927065,0.1078,10.288550639033824,166.6642021484375,8106.669921875,10.775137553919238,10.773563810064708,1.0,1.0,0.48501317103088404,14.712363493877842
flaps_down,alpha,4.0,6.5,0.8930891371151033,7.147704081632652,-0.26044608082134607,nan,6.324654609068202,3.7994011844244904,0.04200829125230121,0.016053286262927065,0.1078,10.28991737100792,166.6642021484375,8106.669921875,10.778851623221486,10.773563810064708,1.0,1.0,0.4836464390567876,14.712363493877842
flaps_down,alpha,4.0,6.75,0.8924073778327873,7.147704081632652,-0.2618567860598232,nan,6.329499073423315,3.7981400251642596,0.04200829125230121,0.016053286262927065,0.1078,10.293500676102802,166.92012207031252,8110.791015625,10.78255019337518,10.785527695460505,1.0,1.0,0.4920270193577032,14.718309805181784
flaps_down,alpha,4.0,7.0,0.8924073778327873,7.147704081632652,-0.2632444736698185,nan,6.329499073423315,3.7994628962116126,0.04200829125230121,0.016053286262927065,0.1078,10.294823547150155,166.92012207031252,8110.791015625,10.783922661985654,10.785527695460505,1.0,1.0,0.4907041483103498,14.718309805181784
flaps_down,alpha,4.0,7.25,0.8924073778327873,7.147704081632652,-0.26460069215767124,nan,6.329499073423315,3.800749501913689,0.04200829125230121,0.016053286262927065,0.1078,10.296110152852233,166.92012207031252,8110.791015625,10.787568802354649,10.785527695460505,1.0,1.0,0.4894175426082725,14.718309805181784
flaps_down,alpha,4.0,7.5,0.8924073778327873,7.147704081632652,-0.2659344673707324,nan,6.329499073423315,3.802011265280587,0.04200829125230121,0.016053286262927065,0.1078,10.297371916219129,166.92012207031252,8110.791015625,10.788879507054576,10.785527695460505,1.0,1.0,0.4881557792413762,14.718309805181784
flaps_down,alpha,4.0,7.75,0.8917267227228259,7.147704081632652,-0.26724605062156126,nan,6.334343081290837,3.800651646547478,0.04200829125230121,0.016053286262927065,0.1078,10.300856305353543,167.1760419921875,8114.912109375,10.79248196561873,10.797492256862144,1.0,1.0,0.4966359515086012,14.724253155125945
flaps_down,alpha,4.0,8.0,0.8917267227228259,7.147704081632652,-0.26853571810287064,nan,6.334343081290837,3.801862555932433,0.04200829125230121,0.016053286262927065,0.1078,10.302067214738498,167.1760419921875,8114.912109375,10.793740047271598,10.797492256862144,1.0,1.0,0.4954250421236459,14.724253155125945
flaps_down,alpha,4.0,8.25,0.8917267227228259,7.147704081632652,-0.26980069656519906,nan,6.334343081290837,3.803040993215453,0.04200829125230121,0.016053286262927065,0.1078,10.303245652021518,167.1760419921875,8114.912109375,10.797289721052929,10.797492256862144,1.0,1.0,0.494246604840626,14.724253155125945
flaps_down,alpha,4.0,8.5,0.8917267227228259,7.147704081632652,-0.2710398822757556,nan,6.334343081290837,3.804182549507095,0.04200829125230121,0.016053286262927065,0.1078,10.30438720831316,167.1760419921875,8114.912109375,10.798477147674793,10.797492256862144,1.0,1.0,0.4931050485489834,14.724253155125945
flaps_down,alpha,4.0,8.75,0.8917267227228259,7.147704081632652,-0.27225887645624375,nan,6.334343081290837,3.8052942075313227,0.04200829125230121,0.016053286262927065,0.1078,10.305498866337388,167.1760419921875,8114.912109375,10.801965529549511,10.797492256862144,1.0,1.0,0.49199339052475644,14.724253155125945
flaps_down,alpha,4.0,9.0,0.8917267227228259,7.147704081632652,-0.2734582728558258,nan,6.334343081290837,3.806374865775857,0.04200829125230121,0.016053286262927065,0.1078,10.306579524581922,167.1760419921875,8114.912109375,10.803090897463441,10.797492256862144,1.0,1.0,0.49091273228022203,14.724253155125945
flaps_down,alpha,4.0,9.25,0.8910471690196103,7.147704081632652,-0.27463871718861343,nan,6.339186633343841,3.804839037704105,0.04200829125230121,0.016053286262927065,0.1078,10.309887248563173,167.43196191406253,8119.033203125,10.806521394383164,10.809457493240235,1.0,1.0,0.4995702446770611,14.73019354812021
flaps_down,alpha,4.0,9.5,0.8910471690196103,7.147704081632652,-0.27579612309350116,nan,6.339186633343841,3.8058434191163397,0.04200829125230121,0.016053286262927065,0.1078,10.310891629975409,167.43196191406253,8119.033203125,10.807567437403126,10.809457493240235,1.0,1.0,0.498565863264826,14.73019354812021
flaps_down,alpha,4.0,9.75,0.8910471690196103,7.147704081632652,-0.2769358669911929,nan,6.339186633343841,3.806808307902221,0.04200829125230121,0.016053286262927065,0.1078,10.31185651876129,167.43196191406253,8119.033203125,10.81091729343242,10.809457493240235,1.0,1.0,0.497600974478944,14.73019354812021
flaps_down,alpha,4.0,10.0,0.8910471690196103,7.147704081632652,-0.2780607630000819,nan,6.339186633343841,3.8077354016501896,0.04200829125230121,0.016053286262927065,0.1078,10.312783612509259,167.43196191406253,8119.033203125,10.811883897144664,10.809457493240235,1.0,1.0,0.4966738807309756,14.73019354812021
flaps_down,alpha,4.0,10.25,0.8910471690196103,7.147704081632652,-0.27917217431285296,nan,6.339186633343841,3.808622887610208,0.04200829125230121,0.016053286262927065,0.1078,10.313671098469277,167.43196191406253,8119.033203125,10.812809232009123,10.809457493240235,1.0,1.0,0.495786394770958,14.73019354812021
flaps_down,alpha,4.0,10.5,0.8903687139669758,7.147704081632652,-0.2802710507910904,nan,6.344029730253549,3.8068907205055273,0.04200829125230121,0.016053286262927065,0.1078,10.316782028274305,167.68788183593753,8123.154296875,10.816040302914644,10.821423403567476,1.0,1.0,0.5046413752931702,14.736130988563295
flaps_down,alpha,4.0,10.75,0.8903687139669758,7.147704081632652,-0.2813582539136736,nan,6.344029730253549,3.8076739908301818,0.04200829125230121,0.016053286262927065,0.1078,10.317565298598959,167.68788183593753,8123.154296875,10.816857036214522,10.821423403567476,1.0,1.0,0.5038581049685167,14.736130988563295
flaps_down,alpha,4.0,11.0,0.8903687139669758,7.147704081632652,-0.28244015252728594,nan,6.344029730253549,3.80840819431895,0.04200829125230121,0.016053286262927065,0.1078,10.318299502087728,167.68788183593753,8123.154296875,10.817622624376673,10.821423403567476,1.0,1.0,0.5031239014797482,14.736130988563295
flaps_down,alpha,4.0,11.25,0.8903687139669758,7.147704081632652,-0.2835195413340974,nan,6.344029730253549,3.809090195692088,0.04200829125230121,0.016053286262927065,0.1078,10.318981503460867,167.68788183593753,8123.154296875,10.820692236610743,10.821423403567476,1.0,1.0,0.5024419001066089,14.736130988563295
flaps_down,alpha,4.0,11.5,0.8903687139669758,7.147704081632652,-0.28459945273910287,nan,6.344029730253549,3.8097166457499263,0.04200829125230121,0.016053286262927065,0.1078,10.319607953518704,167.68788183593753,8123.154296875,10.82134614094451,10.821423403567476,1.0,1.0,0.5018154500487721,14.736130988563295
flaps_down,alpha,4.0,11.75,0.8903687139669758,7.147704081632652,-0.285685619065746,nan,6.344029730253549,3.8102698901923793,0.04200829125230121,0.016053286262927065,0.1078,10.320161197961157,167.68788183593753,8123.154296875,10.821923640185902,10.821423403567476,1.0,1.0,0.5012622056063183,14.736130988563295
flaps_down,alpha,4.0,12.0,0.8903687139669758,7.147704081632652,-0.28678604146616116,nan,6.344029730253549,3.8107435154897225,0.04200829125230121,0.016053286262927065,0.1078,10.3206348232585,167.68788183593753,8123.154296875,10.822418036189141,10.821423403567476,1.0,1.0,0.500788580308976,14.736130988563295
flaps_down,alpha,4.0,12.25,0.8903687139669758,7.147704081632652,-0.28790527852767306,nan,6.344029730253549,3.811142842967143,0.04200829125230121,0.016053286262927065,0.1078,10.32103415073592,167.68788183593753,8123.154296875,10.825199632847813,10.821423403567476,1.0,1.0,0.500389252831555,14.736130988563295
flaps_down,alpha,4.0,12.5,0.8903687139669758,7.147704081632652,-0.28904926236003836,nan,6.344029730253549,3.8114618481532263,0.04200829125230121,0.016053286262927065,0.1078,10.321353155922003,167.68788183593753,8123.154296875,10.825532961641626,10.821423403567476,1.0,1.0,0.500070247645473,14.736130988563295
flaps_down,alpha,4.0,12.75,0.8903687139669758,7.147704081632652,-0.29022434598404934,nan,6.344029730253549,3.8116941419166057,0.04200829125230121,0.016053286262927065,0.1078,10.321585449685383,167.68788183593753,8123.154296875,10.82577568699746,10.821423403567476,1.0,1.0,0.49983795388209273,14.736130988563295
flaps_down,alpha,4.0,13.0,0.8903687139669758,7.147704081632652,-0.2914575317717779,nan,6.344029730253549,3.811793248549003,0.04200829125230121,0.016053286262927065,0.1078,10.32168455631778,167.68788183593753,8123.154296875,10.825879244560028,10.821423403567476,1.0,1.0,0.4997388472496951,14.736130988563295
flaps_down,alpha,4.0,13.25,0.8903687139669758,7.147704081632652,-0.2927498043578997,nan,6.344029730253549,3.8117762852122183,0.04200829125230121,0.016053286262927065,0.1078,10.321667592980996,167.68788183593753,8123.154296875,10.825861519375808,10.821423403567476,1.0,1.0,0.4997558105864801,14.736130988563295
flaps_down,alpha,4.0,13.5,0.8903687139669758,7.147704081632652,-0.2941103926311343,nan,6.344029730253549,3.811635572955459,0.04200829125230121,0.016053286262927065,0.1078,10.321526880724237,167.68788183593753,8123.154296875,10.825714487774727,10.821423403567476,1.0,1.0,0.4998965228432386,14.736130988563295
flaps_down,alpha,4.0,13.75,0.8903687139669758,7.147704081632652,-0.29555036710439264,nan,6.344029730253549,3.811359945667073,0.04200829125230121,0.016053286262927065,0.1078,10.32125125343585,167.68788183593753,8123.154296875,10.825426483403453,10.821423403567476,1.0,1.0,0.5001721501316254,14.736130988563295
flaps_down,alpha,4.0,14.0,0.8903687139669758,7.147704081632652,-0.2970949495311682,nan,6.344029730253549,3.8109173478318423,0.04200829125230121,0.016053286262927065,0.1078,10.320808655600619,167.68788183593753,8123.154296875,10.824964014135427,10.821423403567476,1.0,1.0,0.500614747966857,14.736130988563295
flaps_down,alpha,4.0,14.25,0.8903687139669758,7.147704081632652,-0.29878520213558124,nan,6.344029730253549,3.8102563892953674,0.04200829125230121,0.016053286262927065,0.1078,10.320147697064145,167.68788183593753,8123.154296875,10.821909547298382,10.821423403567476,1.0,1.0,0.5012757065033302,14.736130988563295
flaps_down,alpha,4.0,14.5,0.8903687139669758,7.147704081632652,-0.3006111745670475,nan,6.344029730253549,3.809399696544374,0.04200829125230121,0.016053286262927065,0.1078,10.319291004313152,167.68788183593753,8123.154296875,10.82101530006525,10.821423403567476,1.0,1.0,0.5021323992543234,14.736130988563295
flaps_down,alpha,4.0,14.75,0.8903687139669758,7.147704081632652,-0.30258753236929387,nan,6.344029730253549,3.808329720562471,0.04200829125230121,0.016053286262927065,0.1078,10.31822102833125,167.68788183593753,8123.154296875,10.817540795313622,10.821423403567476,1.0,1.0,0.503202375236226,14.736130988563295
flaps_down,alpha,4.0,15.0,0.8903687139669758,7.147704081632652,-0.30472885504091146,nan,6.344029730253549,3.8070286899388655,0.04200829125230121,0.016053286262927065,0.1078,10.316919997707643,167.68788183593753,8123.154296875,10.816184165253956,10.821423403567476,1.0,1.0,0.5045034058598326,14.736130988563295
flaps_down,alpha,4.0,15.25,0.8910471690196103,7.147704081632652,-0.3071039690757743,nan,6.339186633343841,3.8079737313273734,0.04200829125230121,0.016053286262927065,0.1078,10.313021942186444,167.43196191406253,8119.033203125,10.812132388373877,10.809457493240235,1.0,1.0,0.496435551053791,14.73019354812021
flaps_down,alpha,4.0,15.5,0.8910471690196103,7.147704081632652,-0.3097061975528789,nan,6.339186633343841,3.806012362076615,0.04200829125230121,0.016053286262927065,0.1078,10.311060572935684,167.43196191406253,8119.033203125,10.80774339199211,10.809457493240235,1.0,1.0,0.4983969203045504,14.73019354812021
flaps_down,alpha,4.0,15.75,0.8917267227228259,7.147704081632652,-0.31251903342480414,nan,6.334343081290837,3.8063157675560615,0.04200829125230121,0.016053286262927065,0.1078,10.306520426362125,167.1760419921875,8114.912109375,10.803029352967538,10.797492256862144,1.0,1.0,0.490971830500019,14.724253155125945
flaps_down,alpha,4.0,16.0,0.8917267227228259,7.147704081632652,-0.31554387705583875,nan,6.334343081290837,3.803696451766807,0.04200829125230121,0.016053286262927065,0.1078,10.303901110572872,167.1760419921875,8114.912109375,10.79797150988695,10.797492256862144,1.0,1.0,0.4935911462892726,14.724253155125945
flaps_down,alpha,4.0,16.25,0.8917267227228259,7.147704081632652,-0.3187845793450027,nan,6.334343081290837,3.8007076107311817,0.04200829125230121,0.016053286262927065,0.1078,10.300912269537246,167.1760419921875,8114.912109375,10.792540108185051,10.797492256862144,1.0,1.0,0.49657998732489794,14.724253155125945
flaps_down,alpha,4.0,16.5,0.8924073778327873,7.147704081632652,-0.32227698766153884,nan,6.329499073423315,3.799773716217424,0.04200829125230121,0.016053286262927065,0.1078,10.295134367155967,166.92012207031252,8110.791015625,10.784245151727342,10.785527695460505,1.0,1.0,0.4903933283045383,14.718309805181784
flaps_down,alpha,4.0,16.75,0.8930891371151033,7.147704081632652,-0.3259063675625558,nan,6.324654609068202,3.798440479800804,0.04200829125230121,0.016053286262927065,0.1078,10.288956666384234,166.6642021484375,8106.669921875,10.777855091406131,10.773563810064708,1.0,1.0,0.4846071436804742,14.712363493877842
