flap_span_fraction,flap_chord_fraction,flap_deflection_deg,flap_end_y_m,flap_area_m2,flap_area_ratio,blown_flap_area_m2,blown_clean_area_m2,overlapping_props_count,overlapping_positive_props_count,positive_prop_overlap_fraction,positive_disk_overlap_fraction,actual_veff_mps,equivalent_reference_clmax,equivalent_vstall_mps,low_speed_lift_margin,clean_clmax_unblown,clean_clmax_blown,flapped_clmax_unblown,flapped_clmax_blown,slot_gain,prop_drop_m,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,cambridge_clean_immersion_at_clmax,cambridge_flap_immersion_at_clmax,cambridge_clean_margin_m_at_clmax,cambridge_flap_margin_m_at_clmax,alpha_at_clmax_deg,alpha_poststall_90pct_deg,poststall_drop_5deg,overdrop_clean_severity_at_clmax,overdrop_flap_severity_at_clmax,score
0.45,0.22,40.0,0.45,0.315,0.45,0.156464,0.23469600000000013,4,2,0.4,0.4000000000000001,14.622,5.648269934863006,4.499720635879412,-0.20977843089821246,1.4181513574676872,1.43079929656265,1.9014693005131122,1.896598748200874,1.0990000000000002,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9999104086944262,0.04152960566207878,0.03262056939182334,12.7,20.283856423027878,0.24568539381669208,0.0,0.0,6.796720635879412
0.4,0.34,40.0,0.4,0.27999999999999997,0.39999999999999997,0.13869800000000002,0.2524620000000001,4,2,0.4,0.34366499642090204,14.622,5.6964953215776015,4.480633286453473,-0.20303145506319986,1.4181513574676872,1.43079929656265,2.1522713191568315,2.170907791433012,1.1260000000000001,0.041999999999999996,0.12,0.3006442376521117,0.9999946106195152,0.9997246561667626,0.04245876154844895,0.028690250948963283,12.416666666666668,19.80248539434617,0.24641701218824696,0.0,0.0,6.993973300769865
0.4,0.31,40.0,0.4,0.27999999999999997,0.39999999999999997,0.13869800000000002,0.2524620000000001,4,2,0.4,0.34366499642090204,14.622,5.683539082375516,4.485737422223078,-0.204844098543416,1.4181513574676872,1.43079929656265,2.1003547360675303,2.113007941976921,1.11925,0.041999999999999996,0.12,0.3006442376521117,0.9999946106195152,0.9998053902904853,0.04245876154844895,0.02990511953127084,12.416666666666668,19.911603299346954,0.24214988575955143,0.0,0.0,6.999077436539471
0.4,0.28,40.0,0.4,0.27999999999999997,0.39999999999999997,0.13869800000000002,0.2524620000000001,4,2,0.4,0.34366499642090204,14.622,5.668784569123563,4.491571288501979,-0.20690832967042472,1.4181513574676872,1.43079929656265,2.042070522682491,2.0485315053271775,1.1125,0.041999999999999996,0.12,0.3006442376521117,0.9999946106195152,0.9998624554549487,0.04245876154844895,0.031119988113578398,12.416666666666668,20.019241045507872,0.2375186928305819,0.0,0.0,7.004911302818371
0.4,0.25,40.0,0.4,0.27999999999999997,0.39999999999999997,0.13869800000000002,0.2524620000000001,4,2,0.4,0.34366499642090204,14.622,5.6519135857698455,4.498269971939742,-0.20926866568336489,1.4181513574676872,1.43079929656265,1.9761481458575565,1.9769987493700114,1.10575,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9998732360859653,0.04152960566207878,0.03140570080951578,12.7,20.120399527155577,0.2656597378402328,0.0,0.0,7.0116099862561345
0.4,0.22,40.0,0.4,0.27999999999999997,0.39999999999999997,0.13869800000000002,0.2524620000000001,4,2,0.4,0.34366499642090204,14.622,5.6322573540632215,4.506112478182393,-0.2120186720465458,1.4181513574676872,1.43079929656265,1.9014693005131122,1.896598748200874,1.0990000000000002,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9999104086944262,0.04152960566207878,0.03262056939182334,12.7,20.22186217791081,0.25965724584446903,0.0,0.0,7.019452492498786
0.35,0.34,40.0,0.35,0.24499999999999997,0.35,0.10369799999999998,0.2874620000000001,4,2,0.4,0.2720830350751611,14.622,5.684909025818111,4.485196905497142,-0.20465243651782716,1.4181513574676872,1.43079929656265,2.1522713191568315,2.170907791433012,1.1260000000000001,0.041999999999999996,0.12,0.3006442376521117,0.9999946106195152,0.9997246561667626,0.04245876154844895,0.028690250948963283,12.416666666666668,19.70110005746133,0.2585923255347966,0.0,0.0,7.2758647651964985
0.35,0.31,40.0,0.35,0.24499999999999997,0.35,0.10369799999999998,0.2874620000000001,4,2,0.4,0.2720830350751611,14.622,5.672246518918289,4.490200405944792,-0.20642398536137274,1.4181513574676872,1.43079929656265,2.1003547360675303,2.113007941976921,1.11925,0.041999999999999996,0.12,0.3006442376521117,0.9999946106195152,0.9998053902904853,0.04245876154844895,0.02990511953127084,12.416666666666668,19.795357532166687,0.25437514483377655,0.0,0.0,7.280868265644148
0.35,0.28,40.0,0.35,0.24499999999999997,0.35,0.10369799999999998,0.2874620000000001,4,2,0.4,0.2720830350751611,14.622,5.657890047252812,4.4958935701259986,-0.20843252845458338,1.4181513574676872,1.43079929656265,2.042070522682491,2.0485315053271775,1.1125,0.041999999999999996,0.12,0.3006442376521117,0.9999946106195152,0.9998624554549487,0.04245876154844895,0.031119988113578398,12.416666666666668,19.883392515313616,0.24977372549031074,0.0,0.0,7.286561429825355
0.35,0.25,40.0,0.35,0.24499999999999997,0.35,0.10369799999999998,0.2874620000000001,4,2,0.4,0.2720830350751611,14.622,5.641651027160861,4.502359447192506,-0.2107044496066749,1.4181513574676872,1.43079929656265,1.9761481458575565,1.9769987493700114,1.10575,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9998732360859653,0.04152960566207878,0.03140570080951578,12.7,19.971747552939675,0.2808116378327483,0.0,0.0,7.293027306891862
0.35,0.22,40.0,0.35,0.24499999999999997,0.35,0.10369799999999998,0.2874620000000001,4,2,0.4,0.2720830350751611,14.622,5.6227642602446135,4.509914781314322,-0.2133468039487887,1.4181513574676872,1.43079929656265,1.9014693005131122,1.896598748200874,1.0990000000000002,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9999104086944262,0.04152960566207878,0.03262056939182334,12.7,20.06460464626912,0.27482394788202136,0.0,0.0,7.300582641013678
